,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000179463,-0.016,0.0052,-0.0037,0.0008,12,True
000000001000039495,-0.0187,0.0034,-0.0002,0.0003,16,True
000000001000007704,-0.0215,0.0036,0.0001,0.0002,16,True
000000001000091709,-0.0239,0.0079,-0.0001,0.0016,13,True
000000001000164647,-0.0186,0.0056,-0.0008,0.0003,17,True
000000001000118154,-0.0239,0.007,-0.0002,0.0005,20,True
000000001000008130,-0.0222,0.0044,-0.0013,0.0006,17,True
000000001000110399,-0.0216,0.0047,0.0029,0.0037,15,True
000000001000008056,-0.0167,0.0024,-0.0011,0.0004,21,True
000000001000118870,-0.0212,0.0038,0.0002,0.0004,10,True
000000001000104123,-0.0161,0.0028,-0.0002,0.0002,12,True
000000001000152725,-0.0183,0.0044,-0.0,0.0003,15,True
000000001000178027,-0.0181,0.0057,0.0001,0.0004,14,True
000000001000027406,-0.0187,0.0053,-0.0007,0.0002,12,True
000000001000064512,-0.0168,0.0021,-0.0001,0.0002,15,True
000000001000116763,-0.0199,0.0041,-0.0003,0.0004,19,True
000000001000008070,-0.0185,0.0039,-0.0004,0.0003,15,True
000000001000005734,-0.0239,0.004,-0.0012,0.0005,18,True
000000001000173491,-0.025,0.0037,-0.0034,0.0006,12,True
000000001000113301,-0.0155,0.0034,-0.0025,0.0007,13,True
000000001000126703,-0.019,0.0026,-0.0025,0.0005,19,True
000000001000006085,-0.0192,0.0045,-0.0005,0.0003,18,True
000000001000060996,-0.0201,0.0031,-0.002,0.0007,14,True
000000001000064349,-0.0193,0.0049,-0.0001,0.0003,18,True
000000001000050847,-0.0177,0.003,-0.0,0.0002,18,True
000000001000080364,-0.0152,0.0046,-0.0018,0.0005,14,True
000000001000119666,-0.016,0.0034,-0.0009,0.0003,13,True
000000001000178560,-0.0239,0.0057,-0.0016,0.0007,18,True
000000001000008170,-0.0171,0.0039,-0.0012,0.0004,14,True
000000001000037771,-0.017,0.004,-0.0012,0.0011,15,True
000000001000039129,-0.0248,0.0058,-0.0001,0.0005,15,True
000000001000126877,-0.0239,0.0071,-0.0002,0.0002,16,True
000000001000008736,-0.0219,0.0056,-0.0002,0.0002,17,True
000000001000117167,-0.0166,0.0033,-0.0003,0.0002,19,True
000000001000118957,-0.0157,0.0034,0.0,0.0008,16,True
000000001000048012,-0.0157,0.0031,-0.0004,0.0003,19,True
000000001000050873,-0.0199,0.0036,-0.0001,0.0002,19,True
000000001000079665,-0.0231,0.0054,-0.0031,0.0007,17,True
000000001000109910,-0.0228,0.0024,-0.0001,0.0003,21,True
000000001000176706,-0.024,0.006,-0.0006,0.0006,16,True
000000001000008015,-0.0185,0.004,0.0002,0.0005,13,True
000000001000008536,-0.0225,0.0035,-0.0034,0.0008,20,True
000000001000153533,-0.0235,0.0047,-0.0042,0.0022,16,True
000000001000008000,-0.016,0.0031,-0.0001,0.0009,15,True
000000001000008068,-0.0251,0.0043,-0.0029,0.0009,14,True
000000001000039624,-0.0215,0.0033,-0.0037,0.0007,20,True
000000001000161914,-0.0176,0.0043,-0.0007,0.0005,15,True
000000001000164005,-0.0186,0.0039,-0.0002,0.0004,20,True
000000001000037772,-0.0161,0.0037,0.0007,0.0011,14,True
000000001000015964,-0.0216,0.0044,-0.0004,0.0005,17,True
000000001000123451,-0.0168,0.0047,-0.0023,0.0009,16,True
000000001000048010,-0.0171,0.0033,-0.0004,0.0003,17,True
000000001000008754,-0.0231,0.0043,-0.0003,0.0003,20,True
000000001000123755,-0.0212,0.0062,-0.0012,0.0009,18,True
000000001000182665,-0.0185,0.003,-0.0006,0.0003,15,True
000000001000057523,-0.0199,0.002,-0.0013,0.0002,17,True
000000001000076755,-0.0177,0.0037,-0.0018,0.0004,16,True
000000001000126213,-0.0217,0.0044,-0.0006,0.0004,14,True
000000001000012658,-0.0178,0.0046,0.0003,0.0002,12,True
000000001000079876,-0.0228,0.0066,-0.0012,0.0007,10,True
000000001000126497,-0.0207,0.0057,0.0,0.0002,12,True
000000001000007447,-0.0225,0.0043,-0.0017,0.0005,21,True
000000001000080365,-0.016,0.0041,-0.0014,0.0005,16,True
000000001000027389,-0.0178,0.0028,-0.0005,0.0002,16,True
000000001000050874,-0.0208,0.0037,-0.0002,0.0003,19,True
000000001000129713,-0.0248,0.0028,-0.0032,0.0006,16,True
000000001000176744,-0.0236,0.005,-0.0002,0.0004,15,True
000000001000008019,-0.016,0.0044,-0.0,0.0004,16,True
000000001000103648,-0.0158,0.0036,-0.0021,0.0005,14,True
000000001000016143,-0.0198,0.0035,-0.0003,0.0004,17,True
000000001000021908,-0.0191,0.0042,-0.0028,0.0006,17,True
000000001000127863,-0.0247,0.0071,0.001,0.0019,6,True
000000001000008058,-0.0166,0.0029,-0.0004,0.0004,13,True
000000001000016039,-0.0156,0.003,-0.0022,0.0008,16,True
000000001000123857,-0.0216,0.0056,-0.0004,0.0006,18,True
000000001000008071,-0.0163,0.0035,-0.0005,0.001,15,True
000000001000064698,-0.0153,0.0042,-0.0007,0.0003,18,True
000000001000016047,-0.0152,0.0032,-0.0006,0.0007,12,True
000000001000110116,-0.0232,0.0048,0.0008,0.0017,13,True
000000001000036234,-0.0163,0.0026,-0.0,0.0003,15,True
000000001000110374,-0.0241,0.0065,0.0001,0.0004,12,True
000000001000047600,-0.0186,0.0038,-0.0015,0.0004,17,True
000000001000135780,-0.0212,0.0054,-0.0015,0.0003,15,True
000000001000007577,-0.0184,0.006,-0.0021,0.0009,12,True
000000001000047507,-0.02,0.0033,-0.0009,0.0004,16,True
000000001000076420,-0.0206,0.0044,-0.0023,0.0004,17,True
000000001000097480,-0.024,0.004,-0.0018,0.0009,7,True
000000001000149740,-0.0153,0.004,0.0001,0.0002,19,True
000000001000006086,-0.0186,0.0033,-0.0011,0.0005,18,True
000000001000045679,-0.025,0.0069,-0.0017,0.0005,19,True
000000001000165563,-0.0161,0.0046,-0.0024,0.0005,15,True
000000001000076607,-0.0222,0.0036,-0.0018,0.0004,16,True
000000001000124027,-0.0207,0.0045,-0.0011,0.0005,14,True
000000001000126026,-0.0195,0.0039,-0.0009,0.0002,15,True
000000001000092425,-0.0204,0.0042,0.0012,0.0021,11,True
000000001000096813,-0.0171,0.0045,-0.0018,0.0006,18,True
000000001000064696,-0.0173,0.0032,-0.0017,0.0006,9,True
000000001000097474,-0.0171,0.0044,-0.0008,0.0004,15,True
000000001000008007,-0.0233,0.0034,-0.0027,0.0007,15,True
000000001000012698,-0.0157,0.0044,-0.0003,0.0011,18,True
000000001000008823,-0.0181,0.0025,0.0001,0.0002,20,True
000000001000036233,-0.0153,0.0036,-0.0005,0.0007,14,True
000000001000104255,-0.0153,0.0034,-0.0001,0.0001,14,True
000000001000054049,-0.0188,0.0036,-0.0008,0.0005,17,True
000000001000172809,-0.016,0.0027,-0.0016,0.0003,15,True
000000001000178553,-0.017,0.0028,-0.0003,0.0003,6,True
000000001000015549,-0.0221,0.0049,-0.0031,0.0014,18,True
000000001000039261,-0.0208,0.0043,-0.002,0.0011,5,True
000000001000054046,-0.0173,0.0035,-0.0015,0.0005,15,True
000000001000117837,-0.0218,0.0033,-0.0006,0.0003,18,True
000000001000123550,-0.024,0.0039,-0.0022,0.0009,16,True
000000001000173793,-0.0186,0.0021,-0.0015,0.0004,14,True
000000001000062041,-0.0162,0.0045,-0.001,0.0003,8,True
000000001000123195,-0.0175,0.004,0.0003,0.0005,16,True
000000001000150466,-0.0238,0.0061,0.0014,0.0005,13,True
000000001000047786,-0.0208,0.0037,-0.0038,0.0007,17,True
000000001000008777,-0.0174,0.0029,-0.0,0.0002,11,True
000000001000080484,-0.0185,0.0058,0.0,0.0,1,True
000000001000008062,-0.0169,0.0031,-0.0004,0.0002,15,True
000000001000012770,-0.0213,0.0035,0.0005,0.0002,19,True
000000001000021907,-0.0206,0.0039,-0.0005,0.0004,12,True
000000001000047502,-0.0194,0.0041,-0.0032,0.0008,11,True
000000001000000145,-0.0192,0.0058,0.0006,0.0004,15,True
000000001000104248,-0.0237,0.004,-0.0005,0.0022,6,True
000000001000139309,-0.0164,0.0027,-0.0009,0.0004,16,True
000000001000007071,-0.0162,0.0025,-0.0002,0.0002,19,True
000000001000092323,-0.0206,0.0041,-0.0003,0.0006,16,True
000000001000116756,-0.0182,0.0043,-0.0,0.0004,18,True
000000001000183883,-0.0165,0.0037,0.0003,0.0002,15,True
000000001000088049,-0.0154,0.0035,0.0001,0.0002,12,True
000000001000113650,-0.0218,0.0049,-0.0014,0.0028,11,True
000000001000007817,-0.0214,0.0069,-0.0005,0.0003,5,True
000000001000096836,-0.0205,0.0041,-0.0043,0.0007,19,True
000000001000097478,-0.0162,0.0039,-0.0004,0.0005,14,True
000000001000151692,-0.0192,0.0048,-0.0017,0.0009,18,True
000000001000128962,-0.0225,0.0027,-0.0001,0.0002,15,True
000000001000176211,-0.0161,0.0048,0.0001,0.0002,13,True
000000001000153508,-0.0152,0.0033,0.0007,0.0006,17,True
000000001000117186,-0.0239,0.0037,0.0005,0.0003,20,True
000000001000124128,-0.0191,0.0036,-0.0006,0.0002,17,True
000000001000152765,-0.0183,0.0041,-0.0003,0.0004,15,True
000000001000180059,-0.0211,0.0053,-0.0023,0.0005,15,True
000000001000063605,-0.021,0.0042,-0.0011,0.0003,20,True
000000001000178569,-0.0228,0.0055,-0.0011,0.0005,17,True
000000001000005891,-0.0156,0.0032,-0.0017,0.0005,17,True
000000001000057300,-0.0214,0.0049,-0.0004,0.0002,14,True
000000001000123760,-0.0205,0.0066,-0.0003,0.0007,13,True
000000001000178060,-0.0162,0.0042,0.0003,0.0002,13,True
000000001000021987,-0.0203,0.0054,-0.0004,0.0004,13,True
000000001000092324,-0.0215,0.0043,-0.0002,0.0005,12,True
000000001000125111,-0.0201,0.0056,-0.0021,0.0007,15,True
000000001000021913,-0.0216,0.0031,-0.0013,0.0004,15,True
000000001000064536,-0.0217,0.0055,-0.001,0.0008,10,True
000000001000157369,-0.0233,0.0057,0.0005,0.0004,19,True
000000001000125117,-0.0222,0.0059,-0.0012,0.0006,18,True
000000001000008526,-0.0187,0.0046,-0.0006,0.0003,16,True
000000001000050866,-0.0164,0.0036,-0.0003,0.0004,17,True
000000001000113304,-0.0229,0.0031,-0.0008,0.0003,15,True
000000001000118201,-0.0159,0.003,-0.0003,0.0002,19,True
000000001000008079,-0.0208,0.0027,-0.0002,0.0004,14,True
000000001000076720,-0.0161,0.0048,0.0001,0.0002,14,True
000000001000104020,-0.0221,0.0037,-0.0015,0.0003,19,True
000000001000109884,-0.0206,0.0054,0.0001,0.0002,15,True
000000001000008542,-0.0229,0.0032,-0.0044,0.0008,20,True
000000001000122530,-0.0244,0.0039,-0.0029,0.001,18,True
000000001000123815,-0.0213,0.0061,0.0002,0.0005,20,True
000000001000008078,-0.0184,0.0025,-0.0004,0.0003,15,True
000000001000040294,-0.0211,0.0063,-0.0015,0.0006,17,True
000000001000050846,-0.024,0.0035,0.0,0.0004,16,True
000000001000012685,-0.0232,0.0069,-0.0018,0.0007,10,True
000000001000012814,-0.02,0.0049,0.0003,0.0001,13,True
000000001000027365,-0.016,0.0046,-0.0009,0.0005,11,True
000000001000065719,-0.0219,0.007,-0.0047,0.0018,12,True
000000001000123586,-0.0194,0.0029,-0.001,0.0003,12,True
000000001000186801,-0.0158,0.0031,-0.0002,0.0003,12,True
000000001000022385,-0.0231,0.0059,-0.0005,0.0008,18,True
000000001000008195,-0.0205,0.0035,-0.0002,0.0003,15,True
000000001000176715,-0.0215,0.0047,0.0002,0.0004,19,True
000000001000129708,-0.0201,0.002,-0.0022,0.0004,19,True
000000001000036391,-0.0165,0.003,-0.0005,0.0006,13,True
000000001000113605,-0.0206,0.0037,-0.0008,0.0004,16,True
000000001000176747,-0.0172,0.0051,-0.0,0.0004,16,True
000000001000097472,-0.0198,0.0052,-0.0009,0.0005,14,True
000000001000131853,-0.0249,0.0034,-0.001,0.001,18,True
000000001000178021,-0.0205,0.0056,-0.0016,0.0007,10,True
000000001000022387,-0.0234,0.0078,0.0004,0.002,12,True
000000001000007443,-0.0217,0.0054,0.0,0.0005,17,True
000000001000008145,-0.0222,0.0058,0.0001,0.0007,10,True
000000001000021858,-0.0156,0.0027,-0.0015,0.0002,16,True
000000001000127841,-0.0162,0.005,-0.0007,0.0005,9,True
000000001000110104,-0.0238,0.0051,-0.0021,0.0014,18,True
000000001000110431,-0.0182,0.0026,0.0006,0.0005,7,True
000000001000123430,-0.0225,0.007,0.0,0.0,2,True
000000001000127858,-0.0158,0.0031,-0.0001,0.0003,12,True
000000001000118144,-0.0187,0.0053,-0.0004,0.0004,21,True
000000001000015616,-0.018,0.0053,-0.0006,0.0005,19,True
000000001000063604,-0.0157,0.0045,-0.0014,0.0003,19,True
000000001000167245,-0.018,0.0044,-0.0004,0.0004,14,True
000000001000176709,-0.0225,0.0057,-0.0003,0.0005,16,True
000000001000166801,-0.0213,0.0033,-0.0038,0.0007,16,True
000000001000129145,-0.0181,0.0033,-0.0019,0.0008,15,True
000000001000127809,-0.0204,0.0046,0.0002,0.0003,13,True
000000001000178559,-0.0181,0.0058,-0.0005,0.0003,17,True
000000001000065873,-0.0209,0.004,0.0002,0.0002,15,True
000000001000150233,-0.0192,0.0048,-0.0016,0.0006,12,True
000000001000127996,-0.025,0.0037,-0.0007,0.0008,14,True
000000001000167714,-0.0207,0.0058,-0.0003,0.0006,13,True
000000001000059300,-0.0187,0.0033,-0.0005,0.0004,16,True
000000001000079666,-0.0169,0.004,-0.0022,0.0006,15,True
000000001000179077,-0.0183,0.0058,-0.0012,0.0005,10,True
000000001000009787,-0.0232,0.0048,-0.0003,0.0004,7,True
000000001000048013,-0.0198,0.0037,-0.0025,0.0007,16,True
000000001000050844,-0.0156,0.0048,-0.0034,0.0008,16,True
000000001000119387,-0.019,0.0047,-0.0001,0.0006,17,True
000000001000005221,-0.0221,0.0062,0.0004,0.0008,19,True
000000001000054424,-0.0205,0.004,-0.0007,0.0006,17,True
000000001000166813,-0.0209,0.005,-0.0018,0.001,14,True
000000001000167458,-0.0168,0.0053,0.0027,0.0014,6,True
000000001000178568,-0.017,0.0048,-0.0001,0.0005,15,True
000000001000131989,-0.018,0.0033,-0.0006,0.0003,13,True
000000001000166799,-0.0234,0.0031,-0.001,0.0004,16,True
000000001000021600,-0.0169,0.0028,-0.0024,0.0005,14,True
000000001000104113,-0.0175,0.0045,-0.0001,0.0002,16,True
000000001000071048,-0.0171,0.0041,-0.0016,0.0005,12,True
000000001000150201,-0.0187,0.004,-0.001,0.0003,15,True
000000001000016046,-0.0167,0.0038,-0.0,0.0004,12,True
000000001000127812,-0.0206,0.0057,-0.002,0.0009,13,True
000000001000169134,-0.0243,0.0071,-0.0023,0.0006,4,True
000000001000155630,-0.0203,0.0048,-0.0034,0.0007,4,True
000000001000150718,-0.0163,0.0022,0.0003,0.0002,15,True
000000001000176839,-0.0228,0.0053,-0.0004,0.0004,14,True
000000001000048017,-0.0166,0.0031,-0.0003,0.0003,18,True
000000001000012570,-0.017,0.0031,-0.0002,0.0002,13,True
000000001000059303,-0.0186,0.0038,-0.0008,0.0008,14,True
000000001000151248,-0.0152,0.0034,-0.0008,0.0007,15,True
000000001000008194,-0.0158,0.0035,-0.0003,0.0003,15,True
000000001000008840,-0.0215,0.0034,-0.0002,0.0002,19,True
000000001000119692,-0.016,0.0028,-0.0004,0.0005,18,True
000000001000057601,-0.0162,0.0043,-0.0008,0.0002,20,True
000000001000005365,-0.0226,0.0072,0.001,0.0005,12,True
000000001000119268,-0.0163,0.0033,-0.0016,0.0005,16,True
000000001000016098,-0.0244,0.0057,-0.0003,0.0005,18,True
000000001000178427,-0.0198,0.0029,-0.0005,0.0004,13,True
000000001000151924,-0.0216,0.0071,-0.0036,0.0012,15,True
000000001000086551,-0.0163,0.0037,-0.001,0.0006,14,True
000000001000071147,-0.0157,0.0049,-0.0002,0.0007,10,True
000000001000097078,-0.0156,0.005,-0.0023,0.0006,8,True
000000001000199469,-0.0169,0.0046,-0.0001,0.0007,14,True
000000001000008204,-0.0153,0.0036,-0.0006,0.0003,13,True
000000001000123139,-0.0239,0.0053,-0.0005,0.0006,17,True
000000001000117180,-0.0155,0.0023,-0.0002,0.0002,19,True
000000001000039137,-0.0193,0.0025,-0.0003,0.0003,15,True
000000001000152183,-0.0171,0.0028,-0.0002,0.0002,16,True
000000001000172230,-0.0187,0.0039,-0.0002,0.0002,12,True
000000001000104120,-0.0154,0.0047,-0.0001,0.0002,18,True
000000001000012462,-0.0156,0.0048,-0.001,0.0004,17,True
000000001000076400,-0.0183,0.0044,-0.0021,0.0006,14,True
000000001000039141,-0.0228,0.0059,-0.0003,0.0005,19,True
000000001000112669,-0.0207,0.0057,-0.0002,0.0006,19,True
000000001000056721,-0.0164,0.004,0.0003,0.0002,10,True
000000001000062037,-0.0162,0.0045,-0.0011,0.0007,10,True
000000001000006716,-0.0167,0.0034,-0.0019,0.0007,12,True
000000001000117699,-0.0201,0.0053,0.0002,0.0005,15,True
000000001000126687,-0.0181,0.004,-0.0005,0.0011,13,True
000000001000128138,-0.0184,0.0054,0.0003,0.0002,12,True
000000001000008077,-0.02,0.003,-0.0004,0.0004,13,True
000000001000123397,-0.0226,0.0064,-0.0011,0.0006,19,True
000000001000016113,-0.0227,0.0055,0.0,0.0007,21,True
000000001000101022,-0.0242,0.0055,-0.0033,0.0006,17,True
000000001000119256,-0.0154,0.0033,0.0003,0.0002,15,True
000000001000125843,-0.0227,0.0039,-0.0001,0.0002,19,True
000000001000032621,-0.0155,0.0038,0.0003,0.0001,15,True
000000001000008537,-0.0219,0.0035,-0.0042,0.0008,19,True
000000001000118137,-0.017,0.0045,0.0001,0.0001,14,True
000000001000119358,-0.0166,0.0032,-0.0008,0.0006,14,True
000000001000015905,-0.0184,0.0035,-0.0002,0.0005,16,True
000000001000163197,-0.0186,0.0059,-0.0016,0.0007,12,True
000000001000126303,-0.0161,0.0032,-0.0003,0.0002,15,True
000000001000117976,-0.0247,0.0077,-0.0017,0.0006,20,True
000000001000123742,-0.0228,0.0057,-0.0023,0.0009,14,True
000000001000016075,-0.019,0.003,-0.0025,0.0005,11,True
000000001000005726,-0.0234,0.004,-0.0017,0.0006,18,True
000000001000007066,-0.016,0.0044,-0.0003,0.0003,11,True
000000001000075018,-0.0217,0.0046,-0.0016,0.0008,11,True
000000001000016089,-0.0229,0.0032,-0.003,0.0005,9,True
000000001000053373,-0.0159,0.005,-0.0022,0.0006,17,True
000000001000164750,-0.0152,0.0048,-0.0008,0.0012,9,True
000000001000134817,-0.0155,0.0028,0.0,0.0002,11,True
000000001000007446,-0.0187,0.0047,-0.0007,0.0004,19,True
