,item_code,avg_conv_rate,last_price,last_date,avg_unique_views,PE,PE_err,has_enough_stat,pc2,item_skey
975,000000001000179477,0.007899772534322785,104.99,2021-02-17,77.24722222222222,-0.0207,0.0045,True,34.710,44439782548607
976,000000001000180508,0.010477911647505696,179.99,2021-02-25,60.34625090206486,-0.0244,0.0045,True,100.810,84752201688373
977,000000001000182808,0.005300571215620366,1049.99,2021-02-25,96.50384615384615,-0.0314,0.0043,True,334.730,19647339763936
978,000000001000202497,0.00416818183039914,319.99,2021-01-28,138.42857142857144,-0.0172,0.0037,True,202.340,54181222437883
979,000000001000214919,0.0013156337831822797,599.99,2020-12-20,55.389523809523816,-0.0167,0.0065,False,368.550,46783379706368
980,000000001000005369,1e-06,1549.99,2021-01-24,32.818681318681314,0.0028,0.0068,False,711.630,79104055124409
981,000000001000008039,0.006397374460035713,429.99,2021-02-25,48.4268315018315,-0.0171,0.0039,True,156.889,237415504332616
982,000000001000062053,0.00751408710361501,1449.99,2021-02-25,54.951543694400826,-0.0068,0.0029,False,833.450,153606777218477
983,000000001000085348,0.009469755547665543,154.99,2021-01-29,92.80952380952381,0.0172,0.0385,False,93.260,100585877291720
984,000000001000103878,0.05801872763900081,31.99,2021-02-25,49.64,-0.185,0.0388,True,22.570,185359936082702
985,000000001000104008,0.00851681508515815,379.99,2021-02-25,39.142857142857146,0.0079,0.0074,False,249.819,75472879333275
986,000000001000104270,0.001268279136361362,869.99,2021-02-25,89.22299644799645,-0.0031,0.0016,False,425.259,102792976861807
987,000000001000109912,0.024110380666511447,84.99,2021-02-23,164.25714285714284,-0.0065,0.0049,False,27.750,277571482694104
988,000000001000114887,0.006136324702771598,269.99,2020-12-26,85.97857142857143,-0.0124,0.0028,True,177.060,173963437712649
989,000000001000116755,0.0046306296296296295,104.99,2021-02-25,129.6,-0.0269,0.0044,True,46.000,42546890156722
990,000000001000117849,0.013447244477172313,214.99,2021-02-25,72.83888888888889,-0.0173,0.0032,True,143.280,200477645250824
991,000000001000129706,0.006069088803530192,63.99,2021-02-15,127.46428571428572,-0.0057,0.0044,False,37.979,10554422722157
992,000000001000131873,0.0018310856069663698,599.99,2021-01-24,98.5017082590612,-0.0061,0.0047,False,357.209,66163116484159
993,000000001000131876,0.003907300087743456,349.99,2020-12-29,88.96122504121266,-0.0086,0.0031,False,192.780,182421958149958
994,000000001000139816,0.002446172416496257,469.99,2021-01-28,78.48520155547911,-0.0035,0.0026,False,264.649,27707258401940
995,000000001000171107,0.012273192296817115,199.99,2021-02-21,97.06703069657615,-0.0194,0.0073,False,132.449,57065806147659
996,000000001000182984,0.008357246382820241,479.99,2021-02-25,62.43594470046084,-0.0204,0.004,True,328.339,52972621812757
997,000000001000213910,0.004036139493726563,569.99,2021-02-14,129.2441795949149,-0.0025,0.0069,False,356.069,130557664638459
998,000000001000008729,0.006442684424602205,729.99,2021-02-18,40.84184184184184,-0.0144,0.0043,True,347.459,110658339312980
999,000000001000064526,0.005938639404274572,129.99,2021-02-23,46.75904640272457,-0.0447,0.008,True,50.829,193227665354791
1000,000000001000064654,0.002032854153270671,449.99,2021-02-19,272.6577540610048,-0.0107,0.003,True,191.130,227619423520325
1001,000000001000091288,0.005667864743090735,699.99,2021-02-25,34.944760101010104,-0.0316,0.0143,False,390.149,100614355403196
1002,000000001000104361,0.001999555933438263,579.99,2021-02-21,58.25491758241759,0.0068,0.0091,False,340.329,6545305284064
1003,000000001000113344,0.003947595064512369,719.99,2021-02-25,140.0354924578527,-0.0114,0.0047,False,409.380,157001007195424
1004,000000001000118440,0.05791405977585168,74.99,2021-02-25,195.71527777777777,-0.0543,0.014,True,34.600,278723050144937
1005,000000001000118867,0.007131720379990017,449.99,2021-02-25,73.73125832500833,-0.0233,0.0036,True,196.680,249821281061092
1006,000000001000123364,0.0029191538795105415,399.99,2021-02-25,94.75031616982835,-0.0045,0.0048,False,168.430,22133842690445
1007,000000001000125891,0.0028307918714871355,519.99,2021-02-25,139.0952380952381,-0.0023,0.0026,False,217.130,164770765465231
1008,000000001000128954,0.005933046619845117,669.99,2021-02-25,55.1047619047619,-0.012,0.003,True,219.289,162926904430731
1009,000000001000136129,0.0077072498040790995,199.99,2021-01-21,163.1072153366674,-0.0053,0.004,False,115.120,216143634063286
1010,000000001000144999,0.007598212297613017,329.99,2021-02-12,99.28108864315762,-0.0025,0.0032,False,195.400,92960557687824
1011,000000001000164588,0.002077902453516514,1199.99,2021-02-25,109.84285714285714,-0.0346,0.0061,True,87.709,7060725024185
1012,000000001000166901,0.0010255901639344264,1349.99,2021-02-25,40.714285714285715,0.0017,0.0107,False,736.620,134365945736988
1013,000000001000173893,0.02289708876949398,63.99,2021-02-25,112.79132228896943,-0.0249,0.0059,True,39.369,208230863528684
1014,000000001000175852,0.007005534542544678,1499.99,2021-02-25,40.39285714285714,-0.0007,0.0142,False,881.090,2015239110260
1015,000000001000179475,0.005074382859213626,104.99,2021-02-25,95.15517241379311,-0.0131,0.0043,True,32.810,70775308640469
1016,000000001000009913,0.0031655569620253165,1799.99,2020-06-01,28.727272727272727,-0.0214,0.0077,False,659.049,147703445216010
1017,000000001000016027,0.01107111070110701,139.99,2021-02-25,87.55384615384615,-0.0297,0.0058,True,52.840,131717246601692
1018,000000001000016049,0.010533876473986643,299.99,2021-02-19,117.88620268620268,-0.0181,0.0024,True,162.180,29632189006816
1019,000000001000022053,0.003941465479521633,399.99,2021-02-25,434.74931581828133,-0.0002,0.0018,False,259.060,232999829619926
1020,000000001000022074,0.0020616141635568727,949.99,2021-02-14,98.54801162889397,-0.0029,0.0027,False,511.839,37925976014021
1021,000000001000040398,0.0013841258644536655,419.99,2021-02-25,33.5997442455243,-0.0084,0.0037,False,236.160,261385551069648
1022,000000001000052321,0.0029249496877078855,249.99,2021-02-25,215.25919254574916,-0.0179,0.0023,True,42.320,216554728321139
1023,000000001000080290,0.003594890386343217,184.99,2021-02-25,342.46153846153845,-0.0066,0.0038,False,115.459,153128214620857
1024,000000001000082110,0.0010773455563362554,419.99,2021-02-18,158.2338564213564,-0.0015,0.005,False,245.370,125807781195236
1025,000000001000123204,0.0178369096313912,114.99,2021-02-23,120.14285714285714,-0.0243,0.0051,True,64.379,262918765436200
1026,000000001000137922,0.004194570003512264,629.99,2021-01-30,205.88044719642244,-0.0045,0.0024,False,344.620,256364191196067
1027,000000001000138993,0.0007574296520423601,104.99,2021-02-14,188.85714285714286,-0.0048,0.0014,True,49.579,270950929929821
1028,000000001000139825,0.00580146403712297,519.99,2021-02-25,95.77777777777777,-0.004,0.0042,False,273.459,146825706014319
1029,000000001000170823,0.0110832092464087,379.99,2021-02-25,83.3579365079365,-0.0051,0.0111,False,132.780,116909135145432
1030,000000001000199690,0.002746811171518225,1099.99,2021-02-25,42.57112914862915,-0.0022,0.0045,False,641.240,230599681332782
1031,000000001000201654,0.0041223356494137185,179.99,2021-02-20,149.6220238095238,-0.0137,0.0044,True,105.310,99665487616143
1032,000000001000212345,0.0038971038961038962,779.99,2021-02-18,110.0,-0.0052,0.0023,False,498.410,173497748048375
1033,000000001000005794,0.021161106540396567,63.99,2021-02-10,218.0,0.0075,0.0106,False,30.090,141435091031650
1034,000000001000009787,0.001022259120203641,1799.99,2021-01-13,36.556807144468436,-0.0232,0.0048,True,622.820,177636971235124
1035,000000001000012809,0.004566461632292334,629.99,2021-02-25,127.04632809478856,-0.0082,0.0021,True,343.310,54690271174341
1036,000000001000015607,0.00480618123591036,399.99,2021-02-25,184.3289281442242,-0.0064,0.0022,False,235.770,275151296631557
1037,000000001000027369,0.005278089449425213,699.99,2021-02-25,141.28257575757576,-0.0146,0.0029,True,294.459,211499937091945
1038,000000001000048013,0.004988155807071145,199.99,2021-02-10,105.90916964894981,-0.0198,0.0037,True,107.860,220656341027182
1039,000000001000087583,0.017136836633278946,199.99,2021-02-15,32.51519274376417,-0.0275,0.0092,False,120.160,191583886188344
1040,000000001000104058,0.022628122128195476,179.99,2021-02-25,24.189270956316413,-0.0802,0.0156,True,91.790,223048256413542
1041,000000001000104114,0.0050168736018310015,189.99,2021-02-11,64.56349206349206,-0.028,0.008,True,101.930,62787885004179
1042,000000001000113330,0.002972443527389008,649.99,2020-03-23,136.28,-0.0042,0.0033,False,409.459,235578763515337
1043,000000001000123549,0.012434392539964475,104.99,2021-01-16,67.56,-0.0199,0.0048,True,43.000,274077103844540
1044,000000001000128078,0.023641858782537405,75.99,2021-01-04,99.74603174603175,-0.0546,0.0057,True,28.480,69752173648326
1045,000000001000128775,0.0024400243902439026,379.99,2021-02-09,117.14285714285714,-0.004,0.0053,False,245.460,31879974501911
1046,000000001000129379,0.05434120258137796,94.99,2021-02-17,67.47575757575758,-0.0551,0.0111,True,124.599,265399766737684
1047,000000001000150750,1e-06,819.99,2021-01-28,28.857142857142858,-0.0069,0.0036,False,447.690,164923804180715
1048,000000001000166811,0.0008745833454934579,1999.99,2021-02-25,23.8219696969697,0.0122,0.005,False,1124.700,27408783528160
1049,000000001000176441,0.0214556345362885,104.99,2021-02-25,132.39955357142856,-0.0153,0.0132,False,34.350,162400933634819
1050,000000001000176644,0.005760003278087247,349.99,2021-02-19,147.93778801843317,-0.0075,0.0033,False,133.180,256252889205395
1051,000000001000182117,0.03468308092485549,79.99,2021-02-25,49.42857142857143,-0.0101,0.0073,False,55.880,3346253103357
1052,000000001000191498,0.0018608884066955982,699.99,2020-06-18,146.63636363636363,-0.0072,0.0036,False,457.480,113521294074905
1053,000000001000194676,0.0025338807999458163,429.99,2021-02-13,134.91746922667974,-0.0077,0.005,False,251.389,193210043398318
1054,000000001000195501,0.0038635737030114884,569.99,2021-02-15,250.23809523809527,-0.013,0.0065,False,328.600,276558690705279
1055,000000001000197007,0.004835937772773104,499.99,2021-02-25,55.2375,-0.0317,0.0043,True,185.870,100880329635660
1056,000000001000008685,0.0016361410436262133,1599.99,2021-02-02,56.897898968199726,0.0019,0.0041,False,95.239,216356937000858
1057,000000001000046706,0.029065906547633125,74.99,2021-02-25,65.80835358190197,-0.0702,0.0218,True,33.659,141928413518827
1058,000000001000050844,0.00669561969010401,369.99,2021-02-25,74.77727272727273,-0.0156,0.0048,True,160.630,133042799683279
1059,000000001000050875,0.018038518037518037,189.99,2020-11-22,126.0,-0.0174,0.0023,True,140.750,248210350016250
1060,000000001000053478,0.003538551795616454,849.99,2021-02-08,100.04880952380954,0.0065,0.0062,False,498.230,85813022574459
1061,000000001000069915,0.020259886660623404,129.99,2020-09-03,92.2222363584434,-0.0265,0.0109,False,85.579,272978447391262
1062,000000001000076751,0.0029998441073735066,349.99,2021-02-10,78.49705004786932,-0.0129,0.005,False,212.380,71990290548640
1063,000000001000086541,0.006402385104322435,379.99,2021-02-20,117.64021164021163,-0.0075,0.0019,True,163.150,197049000930149
1064,000000001000086551,0.006679114863575654,319.99,2021-02-07,137.92105263157896,-0.0163,0.0037,True,160.310,95162581235824
1065,000000001000092326,0.014645351464435146,199.99,2020-05-17,59.75,-0.0169,0.0028,True,120.989,247720940335668
1066,000000001000110286,0.01627359641844122,51.99,2021-02-23,65.375,-0.0197,0.0054,True,24.780,255537420255320
1067,000000001000113357,0.0008935882909622746,1049.99,2021-02-25,30.803205128205125,-0.0131,0.0079,False,588.960,46522386679961
1068,000000001000119358,0.005361440486303368,1399.99,2020-11-30,34.572208798952985,-0.0166,0.0032,True,799.740,29447947752829
1069,000000001000123390,0.020503405343440636,139.99,2021-02-18,232.62857142857143,-0.0292,0.0049,True,52.750,195454374096296
1070,000000001000123651,0.004282131894291862,369.99,2021-01-12,97.72348030121141,-0.0097,0.0023,True,215.610,134158187606518
1071,000000001000125113,0.015077244447736499,199.99,2021-02-16,111.18154761904763,-0.026,0.0054,True,78.640,268868185620419
1072,000000001000190250,0.03283682089552239,299.99,2021-02-20,74.44444444444444,-0.0063,0.0065,False,135.569,209738115348412
1073,000000001000191946,0.0003362027440431084,529.99,2021-02-25,267.90183315859343,-0.0013,0.0004,True,,253129379506890
1074,000000001000199704,0.002640169235423284,969.99,2021-01-13,37.28098739495798,-0.0051,0.0072,False,593.639,197662784512361
1075,000000001000207495,0.0018846574171892698,479.99,2021-02-25,89.6576023391813,-0.043,0.0104,True,60.250,207559918365975
1076,000000001000208500,0.005542447349537666,299.99,2021-02-25,27.20420501973297,-0.0154,0.0052,False,134.740,274597394548756
1077,000000001000007407,0.006160328651693668,289.99,2021-02-25,99.45714285714286,-0.0072,0.0038,False,124.420,265127476885555
1078,000000001000007705,0.0013081526994864086,899.99,2021-02-25,50.67391304347826,-0.0268,0.0052,True,266.519,237717633339234
1079,000000001000015489,0.003278466367437283,949.99,2021-02-14,50.39260078009104,-0.0008,0.0033,False,544.429,226628458123615
1080,000000001000034837,0.0010573996140658974,699.99,2021-02-25,253.9983051831421,-0.0065,0.0014,True,361.949,153534193828197
1081,000000001000071147,0.012311056736946983,1849.99,2021-02-01,36.72430555555556,-0.0157,0.0049,True,1058.710,191775149609941
1082,000000001000076666,0.0017002995388970428,319.99,2021-02-05,540.0406358187558,-0.0081,0.0037,False,190.930,225627462860909
1083,000000001000119632,0.007779103837430226,299.99,2021-02-25,78.27210884353742,-0.0093,0.0023,True,198.690,262837910242600
1084,000000001000133186,0.00210327520069265,499.99,2021-01-02,69.6544146825397,-0.0072,0.0059,False,295.980,205140050211412
1085,000000001000153430,0.004241816444342603,379.99,2021-02-03,580.1758241758242,-0.0166,0.0022,True,145.979,206588702623159
1086,000000001000163973,0.004183556738159892,569.99,2021-02-08,143.45346008454098,-0.0069,0.0026,False,357.720,5944804569421
1087,000000001000166551,0.005498418403097916,449.99,2021-02-25,29.92857142857143,-0.0051,0.0039,False,256.949,53024312924989
1088,000000001000175468,0.030471914127423824,82.99,2021-02-22,51.57142857142857,-0.0705,0.0125,True,49.270,2750802669707
1089,000000001000206737,0.0037133189078809234,119.99,2021-02-21,203.1349567099567,-0.0183,0.0035,True,68.859,256149284181517
1090,000000001000207494,0.005197304849884526,629.99,2021-02-25,45.578947368421055,-0.0415,0.0073,True,73.209,176455018022928
1091,000000001000006727,0.005936968786068081,699.99,2021-02-25,120.73115079365078,-0.0014,0.0034,False,304.269,1214274146335
1092,000000001000007433,0.010754088452725475,99.99,2021-02-25,77.34448160535118,-0.0321,0.0053,True,42.890,186084745019701
1093,000000001000012830,0.010111294117647059,249.99,2020-12-30,57.26315789473684,-0.0118,0.0046,False,140.370,163078089808664
1094,000000001000016018,0.015836571292087005,129.99,2021-01-11,650.0238095238095,-0.0438,0.007,True,51.829,246533814289904
1095,000000001000016104,0.006221495267437556,149.99,2021-02-25,82.39370629370629,-0.0117,0.0046,False,56.340,28707565336372
1096,000000001000027397,0.004447264528434933,349.99,2021-02-20,114.81399482220276,-0.0152,0.0019,True,157.539,42006612731974
1097,000000001000052304,0.0064163969526864475,124.99,2021-02-25,113.36363636363636,-0.02,0.0037,True,52.859,228979325541945
1098,000000001000076823,0.006612737065803878,399.99,2021-02-04,52.346348973522886,-0.0133,0.0033,True,231.860,281072841945570
1099,000000001000080033,0.02939162715990871,57.99,2021-02-20,120.2651515151515,-0.0159,0.0249,False,33.240,172983785370020
1100,000000001000085421,0.001970626801135432,729.99,2020-12-19,124.27737501695835,-0.0029,0.0018,False,451.970,88255177488575
1101,000000001000112858,0.010320917440660474,1199.99,2021-02-25,138.42857142857142,-0.0248,0.006,True,689.370,111730266106069
1102,000000001000119387,0.004309771605667401,169.99,2021-02-25,78.47965015646176,-0.019,0.0047,True,83.819,228542955227605
1103,000000001000123173,0.007363506323625063,289.99,2021-02-25,56.25714285714285,-0.0096,0.0025,True,167.530,236011029206447
1104,000000001000123617,0.009543362769709513,269.99,2021-02-03,23.907787864309608,-0.0219,0.0037,True,142.990,254699010308038
1105,000000001000125029,0.013364786866179108,99.99,2021-02-25,85.19071076706545,-0.0171,0.004,True,51.119,102727193111178
1106,000000001000136050,0.003959272367401504,399.99,2021-02-20,43.40634264725174,-0.0144,0.0032,True,265.690,119972597257582
1107,000000001000138432,0.007616584434284117,159.99,2021-02-11,107.80050505050504,-0.0323,0.0084,True,47.680,43549303682526
1108,000000001000168568,0.004732610074639222,629.99,2021-02-08,72.52857142857142,-0.0118,0.0032,True,232.940,186039816195927
1109,000000001000173792,0.005279205742962564,269.99,2020-12-31,130.28371428571427,-0.0074,0.0034,False,188.840,39598805417307
1110,000000001000174090,0.020547685571740283,129.99,2021-02-25,248.125,-0.0142,0.0031,True,74.090,78247410979667
1111,000000001000183933,1e-06,179.99,2021-02-21,44.07142857142857,-0.0094,0.0048,False,61.509,208627725976358
1112,000000001000207059,0.0017280305267241443,399.99,2021-01-28,213.3287037037037,0.0017,0.0034,False,217.630,184688779379459
1113,000000001000006093,0.014819244964112062,84.99,2021-02-22,200.88372093023256,-0.0201,0.0052,True,40.049,124649577165259
1114,000000001000022264,0.012440907602939918,299.99,2021-02-25,25.909950022372385,0.037,0.0239,False,177.960,71463578398514
1115,000000001000031855,0.006370332793512432,179.99,2021-02-01,44.08850373482726,0.0044,0.0103,False,109.810,65565909622485
1116,000000001000031867,0.0024899788587707103,449.99,2021-02-08,85.86536177497716,-0.0066,0.0048,False,319.660,71631230195913
1117,000000001000036722,0.007296732938484317,999.99,2021-02-03,34.37301587301587,-0.0172,0.0121,False,566.210,251955960902586
1118,000000001000050935,0.003965283675081065,369.99,2021-02-22,50.406140350877195,-0.0169,0.0061,False,142.270,92467512062690
1119,000000001000073200,0.003992116273305811,469.99,2021-01-28,80.25,0.0001,0.0022,False,277.660,2700185690760
1120,000000001000119218,0.0010057105326143775,849.99,2021-02-25,101.88571428571429,0.0013,0.0033,False,368.889,127016403409168
1121,000000001000119744,0.007767910748118183,319.99,2021-02-20,108.74404761904762,-0.0188,0.0033,True,189.979,97669030207761
1122,000000001000123850,0.014223959725521679,139.99,2021-02-19,257.875,-0.0014,0.0066,False,41.990,129590844484357
1123,000000001000125747,0.004724788112943825,229.99,2021-01-08,68.24136058942901,-0.0065,0.0015,True,118.239,79899000940625
1124,000000001000128743,0.01392683204875185,149.99,2021-02-15,34.43720430107527,-0.0196,0.0047,True,92.599,33941675236958
1125,000000001000139832,0.0010102488524464136,629.99,2021-02-14,191.49891227333757,-0.0044,0.0028,False,311.319,74073462911995
1126,000000001000145837,0.02440111662852629,149.99,2021-02-02,165.67460317460316,-0.0198,0.0031,True,77.530,10451225191706
1127,000000001000160492,0.002064983488132095,999.99,2021-02-05,107.66666666666667,-0.0039,0.0033,False,601.590,107482520953605
1128,000000001000180078,0.00222162763577581,769.99,2021-02-25,53.69561747292047,0.0052,0.0036,False,450.019,61725677544357
1129,000000001000195899,0.0014950084425378544,829.99,2021-02-18,26.02920634920635,-0.0063,0.006,False,463.009,83344788355449
1130,000000001000005221,0.021683704362458926,229.99,2021-02-25,23.55681840588673,-0.0221,0.0062,True,132.430,217412946975163
1131,000000001000005729,0.008129350804479265,99.99,2021-02-15,60.47789987789988,-0.0146,0.0047,True,40.840,43690124958978
1132,000000001000008800,0.005756212088869513,369.99,2021-02-25,76.07727272727273,0.0043,0.0047,False,148.530,123013376650500
1133,000000001000016140,0.014107551330926442,194.99,2021-02-25,175.86261261261262,-0.0168,0.0056,False,61.560,103374827140597
1134,000000001000021979,0.004839778714589314,229.99,2021-01-03,54.54239361702128,-0.0213,0.0046,True,74.980,30244558895404
1135,000000001000024948,0.01613979846285738,199.99,2020-11-02,33.44444444444444,-0.0445,0.0093,True,111.650,186968422450697
1136,000000001000026255,0.04948920454245925,77.99,2021-02-21,29.875,-0.0732,0.0174,True,49.609,62682373559631
1137,000000001000027191,1e-06,849.99,2021-02-25,87.3961038961039,0.0012,0.0032,False,572.899,164715693331819
1138,000000001000054424,0.008626471252372307,239.99,2021-02-25,58.484386923421404,-0.0205,0.004,True,147.020,258899569647180
1139,000000001000062077,0.010888110491937325,1349.99,2021-02-10,25.565714285714286,-0.019,0.0082,False,759.409,199837172288784
1140,000000001000063603,0.013321723951562378,209.99,2021-02-25,177.76802572881004,-0.0149,0.0041,True,84.810,31406911096061
1141,000000001000064492,0.010766245628135197,319.99,2021-02-25,117.47142857142858,-0.045,0.0149,True,121.800,172371109644420
1142,000000001000075019,0.002220967463362195,259.99,2021-02-25,249.58738015607582,-0.0093,0.0035,False,179.150,69606673556880
1143,000000001000104920,0.030957007860439405,39.99,2021-02-25,93.53935285630537,-0.0049,0.0124,False,21.590,169678079626407
1144,000000001000110270,0.015433983582745638,46.99,2020-06-09,21.651785714285715,0.0343,0.0357,False,31.309,264847286422141
1145,000000001000117171,0.0059181597633136095,104.99,2021-01-16,84.5,-0.0211,0.0063,True,33.939,258328169839604
1146,000000001000117318,0.008001,194.99,2021-02-15,261.3636363636364,-0.0161,0.0032,True,117.950,25648895772245
1147,000000001000123456,0.011800410029498524,214.99,2021-01-10,71.36842105263158,-0.0156,0.0028,True,94.769,65523888793431
1148,000000001000123800,0.014802704221374372,139.99,2021-02-20,60.88211233211233,-0.0229,0.0044,True,53.380,196197258119184
1149,000000001000126876,0.0017221703958691912,669.99,2021-01-25,88.86666666666667,-0.0093,0.0052,False,294.690,138023842661400
1150,000000001000149111,0.014237175107343014,139.99,2020-12-12,51.16964285714286,-0.0224,0.0024,True,87.599,91934562403356
1151,000000001000151794,0.00909190909090909,229.99,2021-02-18,141.42857142857142,-0.0158,0.0073,False,151.319,123932669658816
1152,000000001000153433,0.0038455395873537926,569.99,2021-02-07,97.50416666666668,-0.0145,0.0029,True,178.759,152664663013048
1153,000000001000155576,0.0021322461570629117,289.99,2021-02-20,199.26190476190473,-0.0021,0.0013,False,193.590,127788312885179
1154,000000001000166813,0.016437078936078937,194.99,2021-02-25,43.72159090909091,-0.0209,0.005,True,87.689,207172975140146
1155,000000001000167458,0.0037960664136622393,1099.99,2021-02-22,24.384615384615387,-0.0168,0.0053,True,507.649,230928075547195
1156,000000001000170702,0.0067842916815423066,214.99,2021-02-25,65.13953488372093,-0.0131,0.0031,True,75.450,77413333651120
1157,000000001000173831,0.009655004633429588,779.99,2021-02-20,27.30900974025974,-0.0082,0.0098,False,521.539,119059855792911
1158,000000001000175647,0.061538590819877566,59.99,2021-02-25,71.86236986817947,-0.0771,0.0111,True,27.210,186269055761533
1159,000000001000177734,0.006564245823389022,279.99,2021-02-22,209.5,-0.0082,0.0019,True,185.720,244557555544119
1160,000000001000178209,0.011246087097869863,119.98999999,2020-05-11,45.05151515151515,-0.0241,0.0033,True,60.520,99247860005355
1161,000000001000194670,0.0008007216985657555,469.99,2021-01-29,107.79780636030637,-0.0037,0.005,False,268.339,101509126389805
1162,000000001000002471,0.07605733802816901,53.99,2021-02-16,22.1875,-0.0472,0.0071,True,38.890,158352657748411
1163,000000001000005202,0.001976838165546875,1899.99,2021-02-15,21.879880934953395,-0.0053,0.0024,False,957.429,50341470626412
1164,000000001000008531,0.014656849254121957,159.99,2021-02-25,93.1951219512195,-0.0248,0.0033,True,33.570,277771169659235
1165,000000001000012679,0.008412163225488899,129.99,2020-12-31,65.26696819707571,-0.0325,0.0089,True,48.979,144334511572898
1166,000000001000065695,0.004998774492431778,429.99,2021-02-25,98.05315398886827,-0.0262,0.0049,True,293.480,240517819235363
1167,000000001000065712,0.013746704467353951,209.99,2021-02-25,26.454545454545453,-0.0298,0.0126,False,149.030,196003804146735
1168,000000001000079754,0.0036160171953519013,549.99,2021-02-18,57.104792429792425,-0.0093,0.0039,False,322.279,156829666339209
1169,000000001000092579,0.028077441930817737,144.99,2021-01-07,91.01158301158301,-0.0463,0.0092,True,83.879,195476361675897
1170,000000001000097078,1e-06,529.99,2021-02-25,34.888888888888886,-0.0156,0.005,True,303.170,903033667442
1171,000000001000135865,0.0011095354183458046,1499.99,2021-02-15,73.83194444444445,-0.003,0.0018,False,839.320,11734552198303
1172,000000001000167463,0.0021414640742024493,949.99,2021-02-13,24.96529762377286,-0.024,0.0069,True,431.370,152748908309507
1173,000000001000178022,0.00486960564198308,249.99,2020-11-20,42.78903862478778,-0.0059,0.0026,False,83.219,56295979893749
1174,000000001000178568,0.0038316652903543197,379.99,2021-01-22,284.9642857142857,-0.017,0.0048,True,132.930,138728927884578
1175,000000001000183574,0.003201858919754226,299.99,2021-02-18,155.28417207792208,-0.0085,0.0026,True,195.169,124061688300692
1176,000000001000183803,0.003435686772380887,679.99,2021-02-15,50.4731295521254,-0.0024,0.0051,False,340.170,202849690402690
1177,000000001000185456,0.03656407129798903,99.99,2021-02-21,24.31111111111111,0.0098,0.0096,False,49.189,5277700535289
1178,000000001000189228,0.005377344086021506,329.99,2020-12-10,79.71428571428571,-0.0129,0.0049,False,159.840,141683127655444
1179,000000001000008038,0.005438196632535145,399.99,2021-02-25,134.33687363834423,-0.0093,0.003,True,151.139,54367664865911
1180,000000001000009818,0.003376975789547086,1549.99,2021-02-23,97.87890712682378,-0.0121,0.0052,False,580.169,75314804043827
1181,000000001000009832,0.0031789264983101266,1549.99,2021-02-19,56.87207792207793,-0.0093,0.0061,False,580.169,197483210762969
1182,000000001000015550,0.0017828526281493558,249.99,2021-02-25,190.29807194616978,-0.0074,0.002,True,135.560,224379213048008
1183,000000001000016118,0.008050762166117819,249.99,2021-02-22,127.11627906976744,-0.0151,0.0025,True,129.949,224970205531626
1184,000000001000022575,0.0871151126137485,109.99,2021-02-25,37.30357142857142,-0.0714,0.0154,True,60.899,131991043960473
1185,000000001000039240,0.014840058371366803,279.99,2020-10-27,53.789655172413795,-0.0248,0.0065,True,187.970,258723735380771
1186,000000001000053411,0.0026051980010978085,199.99,2021-02-25,92.20622648955982,-0.0111,0.0035,True,114.220,168859665868424
1187,000000001000056780,0.0015008344753421686,999.99,2021-02-19,402.4079861111111,-0.0072,0.0028,False,522.990,112946585208988
1188,000000001000076499,0.00039311004291257785,349.99,2021-02-25,334.8282704547197,-0.0024,0.0025,False,182.539,252731532630079
1189,000000001000079663,0.008151630282002892,249.99,2021-01-21,75.70747700494267,-0.0147,0.0038,True,156.690,41182371972941
1190,000000001000086547,0.002632578947368421,749.99,2021-02-16,125.57142857142857,-0.0021,0.0029,False,224.539,138023522344489
1191,000000001000100330,0.0032570422627637564,829.99,2021-02-25,126.3528457372587,0.0001,0.0039,False,475.050,13965792020727
1192,000000001000121186,0.019608843137254903,72.99,2021-02-22,51.0,-0.0432,0.0104,True,43.210,175898350840501
1193,000000001000128456,0.0019167088122605362,429.99,2021-02-08,65.25,-0.0098,0.0029,True,192.160,224613704038338
1194,000000001000129700,0.0231345436382755,94.99,2021-02-25,43.22727272727273,-0.0167,0.0038,True,57.820,229489756010420
1195,000000001000133158,0.004519918953584465,379.99,2021-01-18,32.99259326532054,-0.019,0.0052,True,225.800,257829602246088
1196,000000001000153558,0.008026884442196068,99.99,2021-02-22,83.34425364348638,-0.0312,0.0041,True,27.309,247258750081040
1197,000000001000163991,0.002313533981928421,264.99,2021-02-02,161.70634920634922,-0.0158,0.0049,True,132.380,38090136473117
1198,000000001000173125,0.011680308537992698,104.99,2021-02-25,73.05768208399788,-0.0071,0.0104,False,44.899,87209272836396
1199,000000001000176437,0.032329455901185904,139.99,2021-02-23,154.2968253968254,-0.0206,0.0103,False,53.890,72454974121228
1200,000000001000177736,0.0045371718449118735,449.99,2021-02-23,151.68866213151927,-0.0111,0.0025,True,271.709,127923727173915
1201,000000001000178563,0.0022249564001408347,379.99,2021-02-15,262.94246031746036,-0.0221,0.0027,True,113.099,41838833317293
1202,000000001000188585,0.002328197610216478,829.99,2021-02-22,24.774319890635677,-0.0261,0.0074,True,388.699,55225948369629
1203,000000001000199675,1e-06,819.99,2021-02-17,28.205357142857142,-0.0096,0.0092,False,471.819,278121412263999
1204,000000001000008806,0.011720684286055967,144.99,2021-02-25,76.01818181818182,-0.0105,0.0063,False,55.439,153812972840062
