,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000050914,-0.0138,0.0039,-0.0013,0.0004,16,True
000000001000064524,-0.0135,0.0038,-0.0011,0.0004,18,True
000000001000096796,-0.0112,0.0021,-0.0002,0.0007,8,True
000000001000123537,-0.0096,0.0018,-0.0002,0.0001,19,True
000000001000135758,-0.0145,0.0036,-0.0025,0.0008,16,True
000000001000086582,-0.0096,0.0025,-0.0003,0.0003,17,True
000000001000007034,-0.0097,0.0027,-0.0019,0.0007,15,True
000000001000039123,-0.0076,0.0023,-0.0001,0.0002,18,True
000000001000120238,-0.0114,0.0021,-0.0002,0.0002,17,True
000000001000007076,-0.0083,0.0025,-0.0004,0.0002,16,True
000000001000064658,-0.013,0.0035,-0.0013,0.0006,12,True
000000001000092080,-0.0046,0.0011,-0.0006,0.0002,15,True
000000001000183891,-0.0123,0.0028,-0.0017,0.0004,15,True
000000001000063626,-0.0147,0.0035,-0.0011,0.0005,18,True
000000001000074992,-0.0085,0.0028,-0.0001,0.0002,16,True
000000001000126041,-0.0051,0.0016,-0.0002,0.0001,15,True
000000001000092055,-0.014,0.0039,-0.0004,0.0003,13,True
000000001000017350,-0.0121,0.0038,-0.0002,0.0002,20,True
000000001000012696,-0.0143,0.0031,-0.0004,0.0004,16,True
000000001000126836,-0.0151,0.0026,-0.0006,0.0003,16,True
000000001000008868,-0.0139,0.0039,0.0004,0.0002,15,True
000000001000064341,-0.0114,0.0035,-0.0009,0.0004,18,True
000000001000124203,-0.0118,0.0038,0.0003,0.0004,12,True
000000001000119730,-0.0092,0.0026,-0.0014,0.0007,11,True
000000001000008121,-0.0082,0.0026,-0.0004,0.0003,15,True
000000001000046269,-0.0057,0.0015,-0.0007,0.0002,18,True
000000001000064511,-0.0144,0.0018,-0.0007,0.0002,14,True
000000001000012802,-0.0097,0.0025,-0.0001,0.0002,15,True
000000001000126892,-0.0118,0.003,0.0002,0.0002,16,True
000000001000086550,-0.0102,0.0032,-0.0006,0.0005,13,True
000000001000007051,-0.008,0.0023,-0.0002,0.0002,17,True
000000001000012501,-0.0137,0.0042,0.0001,0.0002,11,True
000000001000086536,-0.0086,0.0018,-0.0015,0.0003,19,True
000000001000012776,-0.0098,0.0025,-0.0002,0.0002,18,True
000000001000039134,-0.0122,0.0034,-0.0004,0.0008,19,True
000000001000064649,-0.0047,0.0014,-0.0004,0.0002,19,True
000000001000097074,-0.0132,0.0039,-0.0016,0.001,8,True
000000001000012765,-0.0126,0.0035,-0.0003,0.0001,16,True
000000001000050876,-0.0138,0.0035,-0.002,0.0006,16,True
000000001000118222,-0.0106,0.0032,0.0,0.0001,21,True
000000001000113300,-0.0143,0.0041,-0.0005,0.0003,17,True
000000001000176622,-0.0123,0.0037,-0.003,0.0008,9,True
000000001000052621,-0.0101,0.0024,-0.0006,0.0002,16,True
000000001000064692,-0.0149,0.0031,-0.0007,0.0002,17,True
000000001000016193,-0.0137,0.0031,-0.0001,0.0008,17,True
000000001000008188,-0.0109,0.0035,-0.0028,0.0004,13,True
000000001000012792,-0.0136,0.0031,0.0002,0.0001,14,True
000000001000176733,-0.0123,0.0038,0.0001,0.0005,14,True
000000001000012747,-0.0111,0.0026,0.0002,0.0001,17,True
000000001000022033,-0.0126,0.0033,-0.002,0.0006,20,True
000000001000039140,-0.0072,0.0015,0.0,0.0001,19,True
000000001000071070,-0.0114,0.0026,-0.0011,0.0003,14,True
000000001000176735,-0.0112,0.0032,-0.0003,0.0004,16,True
000000001000092125,-0.012,0.0027,-0.0004,0.0003,18,True
000000001000006375,-0.0099,0.0029,-0.0001,0.0003,13,True
000000001000008983,-0.0089,0.0029,0.0001,0.0003,12,True
000000001000071699,-0.0135,0.0036,-0.0005,0.0005,10,True
000000001000191242,-0.0073,0.0019,-0.0011,0.0003,16,True
000000001000178567,-0.0104,0.0021,0.0001,0.0002,8,True
000000001000022038,-0.0066,0.002,-0.0013,0.0003,13,True
000000001000080361,-0.0137,0.0035,-0.0019,0.0005,15,True
000000001000027390,-0.0127,0.0024,-0.0005,0.0002,18,True
000000001000152075,-0.0115,0.0033,0.0006,0.0017,4,True
000000001000012821,-0.0151,0.0038,-0.0004,0.0003,14,True
000000001000104024,-0.008,0.0026,-0.0001,0.0003,16,True
000000001000139406,-0.0142,0.0026,-0.0001,0.0003,17,True
000000001000007592,-0.009,0.0024,-0.0002,0.0002,19,True
000000001000007405,-0.0125,0.004,-0.0011,0.0005,19,True
000000001000126218,-0.0135,0.0025,-0.0009,0.0002,20,True
000000001000139473,-0.0121,0.0025,-0.0014,0.0006,10,True
000000001000178066,-0.0145,0.003,0.0002,0.0001,19,True
000000001000016038,-0.0129,0.0027,-0.0008,0.0002,16,True
000000001000086499,-0.008,0.0023,-0.0009,0.0002,19,True
000000001000116645,-0.0147,0.0025,-0.0012,0.0004,17,True
000000001000127963,-0.0129,0.0041,-0.0011,0.0004,10,True
000000001000174652,-0.0115,0.0038,-0.0009,0.0004,17,True
000000001000007722,-0.0127,0.0038,0.0002,0.0001,16,True
000000001000054573,-0.0126,0.0018,0.0,0.0003,8,True
000000001000104080,-0.0106,0.0017,0.0,0.0001,19,True
000000001000008866,-0.012,0.0032,0.0,0.0002,18,True
000000001000104011,-0.0091,0.0028,-0.0002,0.0002,17,True
000000001000110460,-0.0139,0.0042,0.0003,0.0001,17,True
000000001000008035,-0.011,0.0032,-0.0021,0.0005,18,True
000000001000012577,-0.0081,0.0025,0.0004,0.0001,18,True
000000001000021903,-0.0132,0.0043,0.0003,0.0004,16,True
000000001000080427,-0.0143,0.0045,-0.0019,0.0005,18,True
000000001000006757,-0.0086,0.002,-0.001,0.0005,18,True
000000001000012828,-0.008,0.0026,-0.0,0.0002,19,True
000000001000050773,-0.0108,0.0029,-0.0004,0.0002,18,True
000000001000008699,-0.0133,0.0034,-0.0001,0.0004,16,True
000000001000027351,-0.0143,0.0035,-0.0004,0.0002,17,True
000000001000014946,-0.0118,0.0031,-0.0004,0.0006,14,True
000000001000033640,-0.0106,0.0021,-0.0006,0.0002,14,True
000000001000054939,-0.0105,0.0028,0.0002,0.0001,13,True
000000001000123648,-0.0133,0.0035,-0.0005,0.0004,16,True
000000001000127878,-0.0102,0.0029,-0.0017,0.0003,16,True
000000001000123469,-0.0149,0.0033,-0.0002,0.0004,14,True
000000001000164014,-0.0134,0.0039,-0.0001,0.0003,19,True
000000001000179044,-0.0109,0.0032,-0.0026,0.0004,18,True
000000001000008833,-0.015,0.0048,-0.0016,0.0019,9,True
000000001000039565,-0.0121,0.0029,0.0002,0.0003,14,True
000000001000054035,-0.0126,0.0023,-0.0004,0.0002,19,True
000000001000184269,-0.0144,0.0042,-0.0002,0.0003,18,True
000000001000005892,-0.0096,0.0029,-0.0003,0.0002,14,True
000000001000064478,-0.0126,0.0038,-0.0002,0.0003,16,True
000000001000123754,-0.0135,0.0034,-0.0003,0.0004,13,True
000000001000178562,-0.0115,0.0024,0.0001,0.0002,5,True
000000001000086544,-0.0088,0.002,-0.0007,0.0003,20,True
000000001000021943,-0.0109,0.0032,-0.0026,0.0004,18,True
000000001000119270,-0.0138,0.0033,0.0003,0.0002,18,True
000000001000123644,-0.0147,0.0043,-0.0009,0.0005,16,True
000000001000127486,-0.0126,0.0023,-0.0005,0.0002,18,True
000000001000027428,-0.0137,0.0036,-0.0022,0.0004,16,True
000000001000062031,-0.0134,0.0029,-0.0009,0.0002,18,True
000000001000092352,-0.015,0.0025,0.0003,0.0001,19,True
000000001000123504,-0.0089,0.0023,-0.0004,0.0003,19,True
000000001000016060,-0.0086,0.0021,-0.0007,0.0003,15,True
000000001000119823,-0.0141,0.0031,-0.002,0.0006,19,True
000000001000006755,-0.0103,0.0022,-0.0015,0.0006,19,True
000000001000007057,-0.011,0.0027,-0.0005,0.0007,18,True
000000001000046262,-0.0054,0.0017,-0.0009,0.0002,19,True
000000001000123272,-0.0133,0.0023,-0.0009,0.0002,17,True
000000001000054940,-0.0107,0.0032,0.0003,0.0001,11,True
000000001000064343,-0.0147,0.0035,-0.0015,0.0006,19,True
000000001000117190,-0.0106,0.0028,0.0,0.0002,20,True
000000001000117393,-0.0107,0.0025,-0.0001,0.0004,14,True
000000001000174895,-0.0135,0.003,0.0003,0.0002,20,True
000000001000008105,-0.011,0.0026,-0.0014,0.0006,18,True
000000001000064702,-0.0135,0.0038,-0.0002,0.0004,13,True
000000001000028818,-0.0059,0.0019,-0.0001,0.0002,13,True
000000001000074995,-0.0133,0.0032,0.0001,0.0002,15,True
000000001000008033,-0.0118,0.0031,-0.0012,0.0003,18,True
000000001000012851,-0.0102,0.003,0.0003,0.0001,17,True
000000001000086537,-0.0074,0.0019,-0.0005,0.0002,18,True
000000001000064522,-0.0088,0.0029,-0.0008,0.0002,18,True
000000001000157002,-0.0132,0.002,-0.0002,0.0003,14,True
000000001000123400,-0.0144,0.0042,-0.0011,0.0008,10,True
000000001000123761,-0.0096,0.0026,-0.0012,0.0004,15,True
000000001000119831,-0.0102,0.0029,-0.0007,0.0003,9,True
000000001000086500,-0.0068,0.002,-0.0007,0.0001,18,True
000000001000113287,-0.0102,0.0029,-0.0013,0.0004,19,True
000000001000126203,-0.0095,0.002,-0.0021,0.0004,20,True
000000001000184298,-0.0111,0.0024,-0.0005,0.0002,18,True
000000001000012712,-0.0143,0.0041,-0.0001,0.001,17,True
000000001000008770,-0.0106,0.0017,-0.0002,0.0001,13,True
000000001000076611,-0.0116,0.0037,-0.0013,0.0003,17,True
000000001000006076,-0.0121,0.0027,-0.0012,0.0006,16,True
000000001000008037,-0.0148,0.0036,-0.0023,0.0005,19,True
000000001000012838,-0.008,0.002,0.0005,0.0001,15,True
000000001000121277,-0.0084,0.0025,0.0004,0.0002,17,True
000000001000126227,-0.0104,0.0032,-0.0006,0.0003,17,True
000000001000183589,-0.0124,0.0028,-0.0015,0.0003,15,True
000000001000012806,-0.0145,0.0028,0.0001,0.0002,18,True
000000001000022030,-0.0144,0.003,-0.0004,0.0002,17,True
000000001000137901,-0.0101,0.0026,0.0,0.0001,13,True
000000001000028820,-0.0062,0.0018,0.0001,0.0001,15,True
000000001000064531,-0.0126,0.002,-0.0009,0.0005,16,True
000000001000134776,-0.0063,0.0019,0.0005,0.0002,13,True
000000001000150226,-0.0074,0.0016,-0.0,0.0001,18,True
000000001000012567,-0.0113,0.002,-0.0001,0.0002,18,True
000000001000012769,-0.0121,0.0028,-0.0003,0.0002,17,True
000000001000123770,-0.0111,0.0021,-0.0,0.0001,21,True
000000001000008873,-0.0115,0.0028,-0.0005,0.0002,17,True
000000001000134697,-0.0147,0.0037,-0.0005,0.0002,14,True
000000001000174653,-0.0092,0.0028,-0.0013,0.0003,19,True
000000001000183890,-0.0126,0.0028,-0.0018,0.0005,13,True
000000001000012848,-0.0109,0.0026,0.0001,0.0001,18,True
000000001000064653,-0.0106,0.003,-0.0002,0.0003,17,True
000000001000027396,-0.0106,0.0027,-0.0004,0.0005,19,True
000000001000104232,-0.0128,0.0036,-0.0,0.0004,14,True
000000001000134698,-0.0112,0.0022,0.0002,0.0002,19,True
000000001000196983,-0.0129,0.0036,-0.0001,0.0002,15,True
000000001000076757,-0.009,0.0028,-0.0014,0.0004,19,True
000000001000007072,-0.0127,0.0026,-0.0003,0.0002,18,True
000000001000008016,-0.0135,0.0028,0.0001,0.0003,19,True
000000001000126915,-0.0117,0.0034,-0.0018,0.0005,13,True
000000001000145003,-0.0092,0.0027,0.0002,0.0002,11,True
000000001000008757,-0.0132,0.0037,-0.0004,0.0002,17,True
000000001000006348,-0.01,0.0029,-0.0003,0.0005,13,True
000000001000008905,-0.0147,0.0025,-0.0011,0.0003,18,True
000000001000016073,-0.0138,0.0031,-0.0003,0.0004,14,True
000000001000104005,-0.0148,0.0041,-0.0014,0.0006,11,True
000000001000123744,-0.0141,0.0025,-0.0024,0.0004,14,True
000000001000012831,-0.0075,0.0019,0.0003,0.0001,15,True
000000001000052415,-0.0135,0.0018,-0.0005,0.0002,20,True
000000001000007056,-0.0099,0.0025,0.0003,0.0002,14,True
000000001000117156,-0.0147,0.0031,0.0001,0.0002,14,True
000000001000012801,-0.0107,0.0034,0.0006,0.0001,15,True
000000001000116617,-0.0134,0.0026,-0.0004,0.0002,16,True
000000001000008034,-0.011,0.0034,-0.0021,0.0006,18,True
000000001000034876,-0.0117,0.0022,0.0003,0.0001,19,True
000000001000125642,-0.0097,0.003,-0.0007,0.0003,13,True
000000001000190204,-0.0019,0.0005,0.0,0.0,15,True
000000001000080499,-0.0112,0.0034,0.0001,0.0002,16,True
000000001000126923,-0.0079,0.0026,-0.0006,0.0001,16,True
000000001000126925,-0.0115,0.0022,-0.0002,0.0001,11,True
000000001000048005,-0.0107,0.0026,-0.0004,0.0004,16,True
000000001000050952,-0.0136,0.003,-0.0003,0.0003,21,True
000000001000178061,-0.0101,0.0027,0.0003,0.0001,18,True
000000001000012791,-0.0151,0.0035,0.0002,0.0001,16,True
000000001000039131,-0.0146,0.0033,-0.0006,0.0007,15,True
000000001000006756,-0.0092,0.0021,-0.001,0.0005,18,True
000000001000012753,-0.0142,0.0023,0.0,0.0001,20,True
000000001000027448,-0.0122,0.0032,-0.0004,0.0003,16,True
000000001000124194,-0.0141,0.0042,0.0002,0.0002,8,True
000000001000012771,-0.0126,0.002,0.0002,0.0001,19,True
000000001000096947,-0.0124,0.0024,-0.0012,0.0003,16,True
000000001000125845,-0.0133,0.0035,0.0002,0.0002,19,True
000000001000012442,-0.0092,0.0024,-0.0002,0.0001,15,True
000000001000119769,-0.0092,0.0026,-0.0002,0.0002,20,True
000000001000050892,-0.0125,0.0022,-0.0002,0.0002,21,True
000000001000137923,-0.0085,0.0024,-0.0002,0.0001,17,True
000000001000012804,-0.0117,0.0031,0.0001,0.0001,12,True
000000001000071056,-0.0107,0.0028,-0.0016,0.0005,17,True
000000001000095038,-0.0119,0.0021,-0.0006,0.0002,18,True
000000001000007083,-0.0108,0.0022,0.0003,0.0001,14,True
000000001000126780,-0.0105,0.0026,-0.0002,0.0002,17,True
000000001000039246,-0.013,0.0028,-0.0002,0.0002,18,True
000000001000056913,-0.0133,0.0039,-0.0009,0.0005,11,True
000000001000086506,-0.0099,0.0025,-0.0002,0.0002,16,True
000000001000126043,-0.0115,0.0026,-0.0009,0.0005,14,True
000000001000008715,-0.0128,0.0017,-0.0,0.0002,18,True
000000001000064532,-0.0121,0.003,-0.0003,0.0003,16,True
000000001000123854,-0.0119,0.0024,-0.0017,0.0004,15,True
000000001000053282,-0.0138,0.0028,-0.0005,0.0002,19,True
000000001000007033,-0.0054,0.0016,-0.0002,0.0003,15,True
000000001000008013,-0.0142,0.0038,-0.0007,0.0007,6,True
000000001000080481,0.0234,0.0045,0.0064,0.0323,1,True
000000001000124202,-0.0078,0.0025,-0.0,0.0002,12,True
000000001000139401,-0.0133,0.0025,-0.0001,0.0002,12,True
000000001000123773,-0.0115,0.0027,0.0001,0.0002,20,True
000000001000012562,-0.0084,0.0023,-0.0002,0.0001,15,True
000000001000047957,-0.0146,0.0036,-0.0,0.0002,20,True
000000001000176686,-0.0093,0.0029,0.0,0.0001,18,True
000000001000004855,-0.0115,0.0028,0.0,0.0002,18,True
000000001000007107,-0.0137,0.0023,0.0001,0.0001,18,True
000000001000012855,-0.0106,0.0028,0.0004,0.0001,15,True
000000001000021861,-0.0151,0.005,-0.0001,0.0009,10,True
000000001000183877,-0.0106,0.0027,0.0002,0.0001,16,True
000000001000176740,-0.0136,0.0045,-0.0015,0.0005,15,True
000000001000022179,-0.0136,0.0033,-0.0005,0.0006,13,True
000000001000145006,-0.0086,0.0025,0.0003,0.0001,10,True
000000001000008870,-0.0148,0.0036,0.0003,0.0002,19,True
000000001000052582,-0.0114,0.003,-0.0014,0.0003,16,True
000000001000051350,-0.0101,0.0029,-0.0012,0.0004,12,True
000000001000076560,-0.0124,0.0041,-0.0017,0.0006,15,True
000000001000166546,-0.0086,0.0027,-0.001,0.0006,14,True
000000001000168996,-0.013,0.0032,0.0003,0.0002,11,True
000000001000188647,-0.0097,0.0022,0.0,0.0001,17,True
000000001000118448,-0.013,0.0023,-0.0003,0.0003,19,True
000000001000182814,-0.01,0.003,-0.0003,0.0001,17,True
000000001000052640,-0.0099,0.0027,-0.0014,0.0003,9,True
000000001000174665,-0.0096,0.0027,-0.0005,0.0002,16,True
000000001000006744,-0.0105,0.0023,-0.0017,0.0007,17,True
000000001000173794,-0.0108,0.0026,-0.0002,0.0001,18,True
000000001000168499,-0.0118,0.0019,-0.0007,0.0002,20,True
000000001000113323,-0.0112,0.0035,-0.0003,0.0002,17,True
000000001000012809,-0.0082,0.0021,-0.0002,0.0001,18,True
000000001000119632,-0.0093,0.0023,-0.0002,0.0002,14,True
000000001000168568,-0.0118,0.0032,0.0,0.0002,20,True
000000001000116628,-0.0082,0.0023,-0.0012,0.0002,13,True
000000001000139415,-0.012,0.0039,-0.0006,0.0004,16,True
000000001000127771,-0.0144,0.0044,0.0002,0.0002,14,True
000000001000021786,-0.0144,0.0044,-0.0012,0.0003,14,True
000000001000183590,-0.0121,0.0024,-0.002,0.0003,14,True
000000001000123457,-0.0109,0.0032,-0.0001,0.0001,18,True
000000001000118262,-0.0107,0.0035,-0.0017,0.0005,10,True
000000001000076801,-0.0118,0.0032,-0.0005,0.0003,16,True
000000001000159192,-0.0094,0.003,-0.0005,0.0002,9,True
000000001000092145,-0.0084,0.0027,0.0003,0.0002,16,True
000000001000012856,-0.01,0.002,0.0002,0.0001,19,True
000000001000196335,0.0001,0.0,0.0001,0.0001,1,True
000000001000021833,-0.0135,0.0044,-0.0015,0.0005,18,True
000000001000146649,-0.011,0.0023,0.0005,0.0005,12,True
000000001000173680,-0.0144,0.0036,-0.0016,0.0007,10,True
000000001000051361,-0.0064,0.0018,-0.0009,0.0003,14,True
000000001000166817,-0.0137,0.0029,0.0,0.0003,18,True
000000001000147144,-0.013,0.0025,-0.0008,0.0003,18,True
000000001000172906,-0.0101,0.0033,-0.0014,0.0006,15,True
000000001000012857,-0.0117,0.0031,0.0001,0.0001,15,True
000000001000164659,-0.0022,0.0005,0.0,0.0,14,True
000000001000188645,-0.0131,0.0022,0.0001,0.0001,16,True
000000001000166778,-0.0104,0.0028,-0.0013,0.0007,20,True
000000001000118253,-0.0096,0.0026,-0.0009,0.0002,20,True
000000001000063746,-0.0151,0.0038,-0.0005,0.0002,17,True
000000001000016090,-0.0118,0.0029,-0.0015,0.0004,15,True
000000001000124118,-0.01,0.0023,-0.0001,0.0004,13,True
000000001000071065,-0.0118,0.003,-0.0005,0.0003,11,True
000000001000008581,-0.0138,0.0033,-0.0002,0.0001,19,True
000000001000146655,-0.0122,0.0022,0.0005,0.0005,14,True
000000001000085454,-0.0149,0.0038,0.0002,0.0001,11,True
000000001000119757,-0.0114,0.0029,-0.0006,0.0002,15,True
000000001000119213,-0.008,0.0019,0.0005,0.0001,13,True
000000001000008771,-0.0105,0.0021,0.0,0.0002,17,True
000000001000052622,-0.012,0.0024,-0.0005,0.0002,17,True
000000001000064527,-0.0132,0.0025,-0.0007,0.0002,13,True
000000001000032633,-0.0081,0.0025,-0.0006,0.0002,13,True
000000001000127861,-0.0093,0.0025,-0.0015,0.0003,15,True
000000001000136053,-0.0053,0.0013,-0.0007,0.0002,15,True
000000001000052422,-0.0065,0.0013,-0.0003,0.0002,15,True
000000001000064655,-0.011,0.0023,-0.0005,0.0003,17,True
000000001000008012,-0.0134,0.004,0.0001,0.0003,18,True
000000001000116680,-0.0127,0.0032,-0.0004,0.0007,4,True
000000001000012761,-0.0087,0.0024,0.0001,0.0001,19,True
000000001000101021,-0.0144,0.0046,-0.0015,0.0006,15,True
000000001000114118,-0.0131,0.004,-0.0012,0.0009,15,True
000000001000050870,-0.0095,0.003,-0.0002,0.0001,21,True
000000001000008514,-0.0123,0.0034,-0.0033,0.0006,19,True
000000001000012754,-0.0146,0.0029,-0.0,0.0002,17,True
000000001000008122,-0.0144,0.0034,0.0003,0.0004,10,True
000000001000138434,-0.0132,0.0041,-0.0017,0.0006,12,True
000000001000052625,-0.0092,0.0022,-0.0015,0.0002,16,True
000000001000021846,-0.0135,0.0035,-0.0012,0.0003,19,True
000000001000037755,-0.0133,0.0037,0.0004,0.0001,16,True
000000001000136095,-0.0053,0.0014,-0.0008,0.0002,17,True
000000001000012813,-0.0124,0.0025,-0.0003,0.0001,16,True
000000001000136065,-0.0052,0.0015,-0.0006,0.0002,14,True
000000001000123774,-0.0118,0.0023,-0.0004,0.0002,18,True
000000001000007597,-0.0138,0.0032,-0.0003,0.0003,15,True
000000001000086526,-0.009,0.0029,-0.0002,0.0002,19,True
000000001000015924,-0.0107,0.0021,-0.0013,0.0004,20,True
000000001000053411,-0.0111,0.0035,0.0006,0.0006,10,True
000000001000118463,-0.0132,0.0032,0.0005,0.0008,15,True
000000001000015906,-0.0146,0.0039,0.0001,0.0009,19,True
000000001000103661,-0.0123,0.0039,-0.0024,0.0005,14,True
000000001000150447,-0.0102,0.0034,0.0004,0.0002,19,True
