,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000021886,-0.0295,0.0067,-0.001,0.0004,17,True
000000001000059372,-0.0315,0.0067,-0.0025,0.0009,11,True
000000001000025181,-0.0604,0.013,0.0005,0.0013,12,True
000000001000146653,-0.031,0.0041,-0.0007,0.0006,12,True
000000001000117127,-0.0431,0.0048,0.0014,0.0008,10,True
000000001000188497,-0.0419,0.0046,-0.0014,0.0031,16,True
000000001000022568,-0.0807,0.0142,-0.0134,0.0071,10,True
000000001000016029,-0.0394,0.0055,-0.0025,0.0011,20,True
000000001000022466,-0.0785,0.016,-0.0118,0.0086,11,True
000000001000092553,-0.0464,0.0104,-0.0066,0.0019,10,True
000000001000025186,-0.0658,0.0109,-0.0051,0.004,10,True
000000001000092560,-0.0601,0.0161,-0.0065,0.002,7,True
000000001000022709,-0.0817,0.0119,-0.017,0.0044,12,True
000000001000007717,-0.038,0.0049,0.0,0.0003,12,True
000000001000012744,-0.0409,0.0088,0.0011,0.0007,14,True
000000001000164587,-0.0413,0.006,0.0005,0.0003,17,True
000000001000150675,-0.0338,0.0055,-0.0037,0.0007,14,True
000000001000087664,-0.0354,0.0094,-0.0045,0.0009,9,True
000000001000039567,-0.0353,0.0043,-0.0023,0.0014,13,True
000000001000005222,-0.0312,0.0068,0.0003,0.0008,20,True
000000001000168571,-0.033,0.0082,-0.01,0.0007,20,True
000000001000169127,-0.0293,0.0078,-0.0031,0.0007,4,True
000000001000123336,-0.0494,0.0158,-0.0036,0.0017,5,True
000000001000022564,-0.1109,0.0255,-0.0194,0.012,9,True
000000001000138433,-0.0367,0.0087,0.0004,0.0008,14,True
000000001000025075,-0.0531,0.0106,-0.0034,0.0032,7,True
000000001000025087,-0.0552,0.0107,0.0008,0.0014,9,True
000000001000157255,-0.0417,0.0047,0.0013,0.0011,8,True
000000001000125123,-0.0359,0.004,-0.004,0.0009,16,True
000000001000008753,-0.0365,0.0085,-0.0014,0.0009,17,True
000000001000016098,-0.0285,0.0061,-0.0003,0.0006,19,True
000000001000123317,-0.0365,0.0081,-0.0039,0.0008,21,True
000000001000199430,-0.0871,0.0249,-0.0006,0.0064,13,True
000000001000169676,-0.0414,0.0088,-0.0012,0.0008,17,True
000000001000022575,-0.0784,0.0213,-0.0221,0.0135,4,True
000000001000027342,-0.0459,0.0152,-0.0009,0.0031,12,True
000000001000178468,-0.0634,0.0079,-0.0002,0.001,17,True
000000001000133361,-0.0329,0.0086,-0.0008,0.001,15,True
000000001000123396,-0.0346,0.0069,-0.0114,0.0014,17,True
000000001000110121,-0.0657,0.0081,0.0028,0.0011,12,True
000000001000039137,-0.0286,0.0029,-0.0006,0.0003,15,True
000000001000128255,-0.0488,0.007,-0.0022,0.0031,14,True
000000001000022562,-0.0828,0.0126,-0.0134,0.0068,14,True
000000001000169170,-0.0381,0.0086,-0.0036,0.0017,9,True
000000001000006302,-0.0329,0.0064,-0.0036,0.0009,8,True
000000001000091289,-0.0366,0.0121,-0.0029,0.002,10,True
000000001000110120,-0.0343,0.005,0.0015,0.0008,15,True
000000001000123395,-0.0441,0.0095,-0.008,0.0026,10,True
000000001000134213,-0.0579,0.0067,0.0022,0.0008,14,True
000000001000022578,-0.1166,0.0179,-0.0219,0.009,8,True
000000001000008846,-0.0601,0.0059,-0.0002,0.0003,16,True
000000001000169675,-0.0312,0.0088,-0.0025,0.001,15,True
000000001000092177,-0.036,0.0104,-0.0046,0.0025,6,True
000000001000169679,-0.0486,0.0131,-0.001,0.0024,12,True
000000001000016019,-0.059,0.0075,-0.001,0.0006,19,True
000000001000159236,-0.0429,0.0085,0.0004,0.0008,15,True
000000001000039157,-0.0443,0.0096,-0.0004,0.0004,17,True
000000001000007824,-0.0292,0.008,-0.0006,0.0011,12,True
000000001000130574,-0.0755,0.0127,0.0096,0.0056,10,True
000000001000124790,-0.0495,0.0056,0.0024,0.0011,17,True
000000001000016113,-0.0326,0.0062,-0.0001,0.0007,20,True
000000001000065733,-0.0321,0.0043,0.0001,0.0002,17,True
000000001000063637,-0.0739,0.0137,-0.0039,0.0021,10,True
000000001000125843,-0.029,0.0048,-0.0003,0.0003,19,True
000000001000110122,-0.0548,0.0064,0.0017,0.0026,17,True
000000001000016026,-0.0366,0.0062,-0.0,0.0006,21,True
000000001000005341,-0.058,0.0089,-0.0004,0.0007,15,True
000000001000008537,-0.0314,0.0037,-0.0049,0.0009,19,True
000000001000050845,-0.0385,0.0057,-0.0008,0.0004,15,True
000000001000117277,-0.0324,0.0043,0.0002,0.0003,20,True
000000001000178374,-0.0424,0.0097,0.004,0.0024,14,True
000000001000050840,-0.0503,0.0079,-0.0003,0.0006,13,True
000000001000138432,-0.0375,0.009,0.0006,0.0006,14,True
000000001000181642,-0.1871,0.0318,-0.0197,0.013,3,True
000000001000016097,-0.0384,0.0054,0.0007,0.0005,20,True
000000001000118134,-0.0323,0.0071,0.0001,0.0002,9,True
000000001000200097,-0.051,0.0081,-0.0064,0.0008,7,True
000000001000016017,-0.0322,0.0063,-0.0008,0.0006,19,True
000000001000050841,-0.0322,0.0073,-0.0019,0.0009,18,True
000000001000176578,-0.0443,0.0059,0.0002,0.0005,20,True
000000001000015944,-0.0343,0.0065,-0.001,0.0007,16,True
000000001000039568,-0.0344,0.0043,-0.003,0.001,11,True
000000001000015891,-0.0323,0.0036,-0.003,0.0007,18,True
000000001000016095,-0.0357,0.0057,-0.0004,0.0006,20,True
000000001000184087,-0.0341,0.0067,-0.0048,0.0011,15,True
000000001000163167,-0.0455,0.0076,0.001,0.0005,10,True
000000001000008469,-0.0509,0.0085,-0.0046,0.0014,9,True
000000001000092557,-0.0666,0.0145,-0.0052,0.0022,10,True
000000001000016028,-0.039,0.0061,-0.0008,0.0009,21,True
000000001000016008,-0.0473,0.006,-0.0003,0.0006,19,True
000000001000169155,-0.0355,0.0076,-0.0046,0.001,12,True
000000001000164589,-0.0417,0.0066,0.0005,0.0003,7,True
000000001000039245,-0.1032,0.0332,0.0189,0.0302,5,True
000000001000188585,-0.0285,0.0094,-0.0018,0.0023,4,True
000000001000158021,-0.084,0.0139,0.0028,0.0034,11,True
000000001000026048,-0.0452,0.0057,-0.0015,0.0024,14,True
000000001000178097,-0.0391,0.0067,-0.0007,0.0005,17,True
000000001000008842,-0.0431,0.0057,-0.0003,0.0003,20,True
000000001000016024,-0.038,0.0059,-0.0004,0.0005,21,True
000000001000169167,-0.0356,0.0068,-0.0047,0.0011,14,True
000000001000058334,-0.0719,0.0173,-0.0028,0.0018,9,True
000000001000113606,-0.0296,0.0045,-0.0006,0.0005,19,True
000000001000194076,-0.0526,0.0127,-0.0054,0.0015,13,True
000000001000117722,-0.0353,0.0066,-0.0046,0.002,14,True
000000001000027508,-0.0615,0.0094,0.0032,0.0031,13,True
000000001000188574,-0.042,0.0057,0.0015,0.0011,14,True
000000001000192639,-0.0472,0.0129,-0.0052,0.002,12,True
000000001000045412,-0.0386,0.0075,0.0014,0.0025,10,True
000000001000164588,-0.0412,0.0066,0.0005,0.0002,8,True
000000001000008531,-0.0356,0.0034,-0.0046,0.0008,20,True
000000001000110093,-0.0431,0.014,0.0009,0.0069,10,True
000000001000022356,-0.0349,0.0047,-0.0012,0.0005,16,True
000000001000139830,-0.0306,0.0046,-0.0022,0.0004,8,True
000000001000012725,-0.0537,0.0095,-0.0034,0.0012,16,True
000000001000027509,-0.0604,0.0099,0.0024,0.0019,15,True
000000001000050923,-0.0378,0.0062,0.0008,0.0006,11,True
000000001000114079,-0.0323,0.0066,-0.0048,0.0011,16,True
000000001000118309,-0.0303,0.007,-0.0026,0.0011,15,True
000000001000027519,-0.0667,0.0095,0.0027,0.0009,13,True
000000001000117154,-0.0299,0.0031,-0.0011,0.0005,16,True
000000001000022292,-0.0299,0.0054,-0.0022,0.0011,16,True
000000001000015713,-0.0409,0.0075,0.0002,0.0005,18,True
000000001000183932,-0.0418,0.0059,-0.0026,0.0015,14,True
000000001000024632,-0.0495,0.0083,-0.0008,0.0011,9,True
000000001000024954,-0.0631,0.0096,-0.005,0.0027,10,True
000000001000164685,-0.0335,0.0099,-0.0019,0.0009,13,True
000000001000117136,-0.0417,0.0044,0.0013,0.0007,12,True
000000001000117126,-0.0418,0.0041,0.0013,0.0007,15,True
000000001000110389,-0.0421,0.0077,0.0006,0.0006,10,True
000000001000131165,-0.0402,0.0096,-0.0003,0.0007,7,True
000000001000142783,-0.0315,0.0042,0.0004,0.0005,12,True
000000001000050926,-0.0363,0.0062,-0.0024,0.0011,12,True
000000001000024955,-0.0582,0.01,-0.0004,0.0012,11,True
000000001000050897,-0.0296,0.0058,0.0037,0.0035,14,True
000000001000024616,-0.0727,0.0222,-0.0081,0.0026,7,True
000000001000022566,-0.0728,0.0208,-0.0183,0.0057,9,True
000000001000166028,-0.0328,0.0063,-0.0049,0.001,19,True
000000001000024951,-0.0799,0.013,-0.0077,0.0023,12,True
000000001000175476,-0.0539,0.0057,0.0022,0.001,18,True
000000001000005736,-0.0312,0.0082,-0.0016,0.001,18,True
000000001000015962,-0.0331,0.0049,-0.0012,0.0005,20,True
000000001000021934,-0.032,0.0062,-0.0046,0.0006,12,True
000000001000187020,-0.0293,0.0057,-0.0019,0.001,10,True
000000001000016139,-0.0389,0.0082,0.0007,0.0005,16,True
000000001000126061,-0.0516,0.0077,0.0006,0.0005,19,True
000000001000008501,-0.0434,0.0094,-0.0013,0.0008,10,True
000000001000160393,-0.0315,0.0072,0.0013,0.001,11,True
000000001000064472,-0.0587,0.0146,-0.0051,0.0012,12,True
000000001000092555,-0.0754,0.0158,-0.009,0.0027,8,True
000000001000159186,-0.0304,0.0071,-0.0017,0.0006,12,True
000000001000178330,-0.0327,0.0078,-0.0022,0.0023,13,True
000000001000016116,-0.0396,0.0056,0.0,0.0004,21,True
000000001000175281,-0.0498,0.014,-0.0007,0.0034,12,True
000000001000123817,-0.048,0.0085,0.0004,0.0005,16,True
000000001000024320,-0.0515,0.011,-0.0082,0.0021,12,True
000000001000063634,-0.0372,0.0117,-0.0064,0.002,8,True
000000001000092554,-0.0707,0.0107,-0.0064,0.0024,10,True
000000001000092578,-0.0792,0.0126,-0.0076,0.0023,10,True
000000001000127436,-0.0296,0.0073,-0.002,0.0008,20,True
000000001000192625,-0.03,0.0095,-0.0032,0.0011,11,True
000000001000016105,-0.0482,0.0053,0.0003,0.0004,19,True
000000001000008106,-0.0292,0.0066,-0.0007,0.0008,21,True
000000001000064496,-0.0543,0.0116,-0.0026,0.0009,12,True
000000001000016112,-0.0372,0.0067,0.0,0.0005,20,True
000000001000166029,-0.0359,0.0094,-0.0113,0.0021,13,True
000000001000118139,-0.0966,0.0172,-0.0027,0.0021,9,True
000000001000046703,-0.0425,0.0094,-0.0021,0.0008,17,True
000000001000024330,-0.051,0.011,-0.0082,0.0021,9,True
000000001000176579,-0.0447,0.006,-0.0002,0.0004,21,True
000000001000007797,-0.0336,0.0108,-0.0023,0.0021,15,True
000000001000164581,-0.0406,0.0057,0.0004,0.0003,19,True
000000001000164536,-0.0402,0.0073,0.0009,0.0006,15,True
000000001000188891,-0.0766,0.0138,-0.0062,0.0022,12,True
000000001000016087,-0.0377,0.0058,0.0007,0.0006,16,True
000000001000008875,-0.0318,0.0073,0.0001,0.0002,20,True
000000001000109981,-0.0394,0.0054,-0.0012,0.0035,15,True
000000001000117276,-0.0476,0.0047,-0.0046,0.0009,20,True
000000001000128764,-0.0382,0.0083,-0.0027,0.0011,11,True
000000001000022482,-0.0821,0.0145,-0.0127,0.0085,12,True
000000001000110255,-0.0312,0.0074,0.0004,0.001,12,True
000000001000016133,-0.0422,0.0063,-0.0002,0.0006,20,True
000000001000016100,-0.0399,0.0046,-0.0006,0.0005,21,True
000000001000008906,-0.0518,0.0158,0.001,0.0018,7,True
000000001000076794,-0.0374,0.0087,-0.0048,0.0022,16,True
000000001000015958,-0.0429,0.0036,-0.0014,0.0006,21,True
000000001000121186,-0.0461,0.01,0.0021,0.0023,7,True
000000001000138430,-0.0326,0.0077,-0.0003,0.0008,16,True
000000001000005743,-0.0755,0.0214,-0.0029,0.0017,13,True
000000001000015960,-0.0287,0.0049,-0.0009,0.0005,20,True
000000001000192631,-0.0519,0.0161,-0.0033,0.0015,10,True
000000001000112676,-0.0357,0.0053,-0.0001,0.0004,21,True
000000001000152399,-0.0442,0.0069,-0.0064,0.0015,17,True
000000001000123758,-0.0364,0.0074,0.0003,0.0004,14,True
000000001000015997,-0.0472,0.0066,-0.0004,0.0006,19,True
000000001000054605,-0.0459,0.0118,-0.0057,0.0024,9,True
000000001000112668,-0.039,0.004,-0.0003,0.0005,20,True
000000001000016114,-0.0572,0.0073,0.0004,0.0004,19,True
000000001000114896,-0.0296,0.0094,0.0001,0.0005,13,True
000000001000041395,-0.2067,0.0399,0.0015,0.0232,5,True
000000001000016115,-0.0424,0.0079,-0.0007,0.0005,19,True
000000001000022585,-0.0725,0.0135,-0.0083,0.007,9,True
000000001000168823,-0.0287,0.0052,0.002,0.0017,6,True
000000001000016018,-0.0525,0.0075,0.0004,0.0008,20,True
000000001000022571,-0.0789,0.0211,-0.0144,0.0064,10,True
000000001000176577,-0.0435,0.005,-0.0026,0.0009,21,True
000000001000147134,-0.04,0.0081,-0.0061,0.0021,12,True
000000001000022451,-0.0918,0.0146,-0.0151,0.0066,13,True
000000001000117172,-0.0311,0.0052,-0.0006,0.0005,18,True
000000001000016023,-0.0403,0.0055,-0.0006,0.0006,21,True
000000001000096490,-0.0458,0.0106,-0.008,0.0009,12,True
000000001000015961,-0.0418,0.0043,-0.0004,0.0004,20,True
000000001000016021,-0.0481,0.0052,-0.0001,0.0006,21,True
000000001000123499,-0.0293,0.0058,-0.0025,0.0008,10,True
000000001000168834,-0.0326,0.0057,0.001,0.0019,7,True
000000001000008755,-0.0321,0.0031,-0.0015,0.0005,17,True
000000001000016096,-0.0337,0.0058,0.0001,0.0005,19,True
000000001000201528,-0.1177,0.0187,-0.0175,0.0067,8,True
000000001000015991,-0.0388,0.0054,-0.002,0.0006,19,True
000000001000183952,-0.0306,0.0056,-0.0035,0.0007,6,True
000000001000201491,-0.119,0.0199,-0.0244,0.0105,6,True
000000001000092552,-0.0494,0.0084,-0.0008,0.0011,10,True
000000001000194221,-0.0296,0.0043,-0.0024,0.0011,15,True
000000001000015959,-0.0388,0.0044,-0.0026,0.0009,20,True
000000001000171122,-0.0307,0.0094,-0.003,0.0013,12,True
000000001000147156,-0.034,0.0031,-0.001,0.0003,16,True
000000001000126299,-0.0396,0.0086,-0.0055,0.0018,17,True
000000001000092142,-0.0311,0.0041,-0.0016,0.0006,7,True
000000001000016022,-0.0512,0.0067,-0.0001,0.0006,20,True
000000001000016117,-0.0508,0.007,0.0005,0.0005,19,True
000000001000117258,-0.0354,0.0055,-0.0002,0.0003,18,True
000000001000024672,-0.1031,0.0249,-0.0041,0.0018,8,True
000000001000016110,-0.0469,0.0076,-0.0001,0.0005,19,True
000000001000016111,-0.0348,0.0053,0.0001,0.0005,21,True
000000001000016015,-0.0358,0.0068,0.0003,0.0007,17,True
000000001000149139,-0.0472,0.0056,0.002,0.0008,17,True
000000001000171151,-0.0311,0.0071,0.0,0.0007,11,True
000000001000021923,-0.0285,0.0057,-0.0034,0.0006,13,True
000000001000179058,-0.032,0.0096,-0.0005,0.001,11,True
000000001000161915,-0.033,0.0052,-0.0012,0.0004,20,True
000000001000046731,-0.0423,0.0124,-0.0054,0.0016,10,True
000000001000016020,-0.0482,0.0067,0.0004,0.0007,19,True
000000001000117654,-0.0898,0.0196,-0.0024,0.0021,10,True
000000001000054375,-0.0338,0.0053,-0.0027,0.0019,15,True
000000001000098236,-0.0681,0.0105,-0.0087,0.0026,8,True
000000001000022436,-0.0816,0.0267,-0.0187,0.0065,9,True
000000001000092556,-0.0614,0.0101,-0.0051,0.002,9,True
000000001000104145,-0.0338,0.0094,-0.0002,0.0011,7,True
000000001000182807,-0.0291,0.0047,0.0001,0.0002,16,True
000000001000182808,-0.0369,0.0046,0.0002,0.0002,17,True
000000001000182809,-0.0382,0.0042,0.0002,0.0002,18,True
000000001000015629,-0.0448,0.0103,-0.0001,0.0012,17,True
000000001000191489,-0.0307,0.0053,0.0001,0.0003,16,True
000000001000202415,-0.0614,0.0099,0.0004,0.0041,16,True
000000001000205515,-0.0295,0.0077,-0.0008,0.0004,17,True
000000001000183706,-0.0822,0.0148,-0.0055,0.0076,8,True
000000001000184102,-0.0397,0.0078,-0.0011,0.0009,15,True
000000001000117171,-0.0311,0.0068,-0.0025,0.0009,19,True
000000001000190252,-0.0428,0.0071,0.0004,0.0003,17,True
000000001000190260,-0.0392,0.0054,0.0005,0.0003,17,True
000000001000190268,-0.0361,0.0052,0.0003,0.0003,18,True
000000001000207061,-0.04,0.0076,-0.0013,0.001,14,True
000000001000185483,-0.0326,0.0108,0.0009,0.0007,14,True
000000001000185465,-0.0293,0.009,0.0006,0.0006,16,True
000000001000187766,-0.0357,0.0029,-0.0011,0.0005,5,True
000000001000207475,-0.0332,0.0049,0.0004,0.0003,18,True
000000001000163191,-0.0294,0.0054,-0.0006,0.0007,11,True
000000001000184095,-0.0314,0.01,-0.0022,0.0012,11,True
000000001000207488,-0.0485,0.0098,0.0006,0.0003,19,True
000000001000207495,-0.0514,0.0101,0.0004,0.0003,16,True
000000001000207494,-0.0529,0.0074,0.0007,0.0003,20,True
000000001000207493,-0.047,0.0079,0.0004,0.0003,17,True
000000001000207492,-0.0428,0.006,0.0004,0.0003,17,True
000000001000207476,-0.0385,0.0054,0.0002,0.0005,18,True
000000001000209331,-0.0394,0.007,-0.004,0.0009,11,True
000000001000207491,-0.0429,0.0053,0.0002,0.0002,20,True
000000001000016041,-0.0305,0.0052,-0.003,0.0005,12,True
000000001000207498,-0.0565,0.0086,0.0007,0.0003,20,True
000000001000207501,-0.0559,0.0094,0.0007,0.0004,19,True
000000001000197021,-0.0324,0.0049,0.0001,0.0002,15,True
000000001000207500,-0.0588,0.0105,0.0008,0.0003,19,True
000000001000197007,-0.0385,0.0046,0.0002,0.0002,16,True
000000001000212451,-0.0287,0.0036,-0.001,0.0005,14,True
000000001000214315,-0.0436,0.0091,-0.0001,0.0012,7,True
000000001000214927,-0.0312,0.0073,0.0006,0.0003,10,True
000000001000215284,-0.0658,0.0109,0.0017,0.0042,15,True
000000001000215734,-0.0965,0.0227,-0.0042,0.0048,12,True
000000001000215643,-0.0635,0.0123,0.0023,0.0054,13,True
000000001000216193,-0.035,0.0115,-0.0014,0.001,12,True
000000001000219662,-0.0574,0.0093,0.0022,0.0033,19,True
000000001000225084,-0.0565,0.0126,0.0027,0.0017,11,True
000000001000225038,-0.0513,0.0152,0.0011,0.006,10,True
