,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000111475,-0.0576,0.006,0.0021,0.0009,16,True
000000001000164538,-0.0504,0.0057,-0.0008,0.0007,20,True
000000001000007434,-0.0289,0.0051,-0.0003,0.0005,21,True
000000001000112681,-0.0391,0.008,0.0001,0.0006,20,True
000000001000150193,-0.0252,0.0033,-0.0008,0.0002,15,True
000000001000134207,-0.042,0.0066,0.0017,0.0007,13,True
000000001000147149,-0.0257,0.0065,-0.0001,0.0003,19,True
000000001000183823,-0.0503,0.0115,-0.002,0.0018,15,True
000000001000162486,-0.026,0.0068,-0.0032,0.0042,6,True
000000001000005744,-0.0626,0.0175,-0.0033,0.0032,15,True
000000001000112267,-0.0547,0.0159,-0.0017,0.006,13,True
000000001000163087,-0.0353,0.0051,0.0017,0.0007,16,True
000000001000175474,-0.0792,0.0149,0.005,0.0046,15,True
000000001000112266,-0.0783,0.0109,-0.0028,0.0046,16,True
000000001000153543,-0.0289,0.0042,0.0006,0.0006,13,True
000000001000175462,-0.0287,0.0068,-0.0014,0.003,11,True
000000001000183821,-0.0379,0.0059,-0.0006,0.0006,18,True
000000001000007449,-0.0407,0.005,-0.001,0.0004,17,True
000000001000137738,-0.0334,0.007,0.0022,0.0024,8,True
000000001000103878,-0.185,0.0388,-0.0173,0.0171,2,True
000000001000116755,-0.0269,0.0044,-0.0005,0.0006,19,True
000000001000064526,-0.0447,0.008,-0.001,0.0014,19,True
000000001000118440,-0.0543,0.014,-0.0174,0.003,10,True
000000001000016027,-0.0297,0.0058,0.0001,0.0005,17,True
000000001000104058,-0.0802,0.0156,-0.0033,0.0018,12,True
000000001000128078,-0.0546,0.0057,0.0021,0.0009,16,True
000000001000129379,-0.0551,0.0111,0.0044,0.0041,19,True
000000001000046706,-0.0702,0.0218,-0.0046,0.0021,11,True
000000001000123390,-0.0292,0.0049,-0.001,0.0008,14,True
000000001000175468,-0.0705,0.0125,0.0013,0.0034,15,True
000000001000007433,-0.0321,0.0053,-0.0001,0.0005,20,True
000000001000024948,-0.0445,0.0093,-0.0064,0.0026,9,True
000000001000026255,-0.0732,0.0174,0.003,0.0022,9,True
000000001000064492,-0.045,0.0149,-0.0014,0.0023,11,True
000000001000175647,-0.0771,0.0111,-0.0136,0.0044,11,True
000000001000002471,-0.0472,0.0071,0.0035,0.0018,15,True
000000001000012679,-0.0325,0.0089,-0.0013,0.0005,8,True
000000001000092579,-0.0463,0.0092,-0.0036,0.0019,9,True
000000001000153558,-0.0312,0.0041,-0.0003,0.0004,18,True
000000001000024939,-0.0504,0.0126,-0.0049,0.0027,12,True
000000001000127099,-0.0318,0.0048,-0.0004,0.0004,9,True
000000001000149144,-0.0376,0.0063,0.0077,0.0042,17,True
000000001000175473,-0.0574,0.0071,0.0023,0.001,17,True
000000001000182183,-0.1391,0.0202,0.0042,0.0022,14,True
000000001000022425,-0.0742,0.012,-0.0059,0.007,12,True
000000001000123214,-0.0436,0.0058,-0.0007,0.0007,16,True
000000001000046905,-0.0272,0.0045,-0.0001,0.0002,15,True
000000001000187105,-0.0313,0.0063,-0.0003,0.0004,13,True
000000001000153540,-0.0375,0.0046,0.0006,0.0006,16,True
000000001000133282,-0.0579,0.0111,0.0042,0.0043,14,True
000000001000176718,-0.0378,0.0064,0.0002,0.0006,18,True
000000001000192637,-0.026,0.0037,-0.0006,0.0007,15,True
000000001000007435,-0.0361,0.0046,-0.0016,0.0006,20,True
000000001000149292,-0.0335,0.0047,-0.0005,0.0023,14,True
000000001000015626,-0.0643,0.0184,-0.0053,0.0037,14,True
000000001000050849,-0.0322,0.007,-0.0004,0.0006,15,True
000000001000037846,-0.057,0.0155,-0.0051,0.0032,9,True
000000001000008789,-0.0831,0.018,-0.0044,0.0015,9,True
000000001000022398,-0.0358,0.0056,-0.0007,0.0016,16,True
000000001000187007,-0.0284,0.0052,-0.0002,0.0002,18,True
000000001000112017,-0.0529,0.0134,0.0032,0.0021,13,True
000000001000173132,-0.0346,0.0052,0.0019,0.002,11,True
000000001000024318,-0.0491,0.0122,-0.0005,0.0015,12,True
000000001000063421,-0.0269,0.0057,-0.0033,0.001,12,True
000000001000111505,-0.0256,0.0033,-0.0012,0.0008,14,True
000000001000173701,-0.0504,0.0099,-0.0005,0.0008,13,True
000000001000178362,-0.0369,0.006,0.0027,0.0031,15,True
000000001000024328,-0.038,0.0083,-0.0005,0.0011,10,True
000000001000091266,-0.0276,0.0064,-0.0006,0.0008,13,True
000000001000149520,-0.0421,0.0093,-0.0016,0.0023,12,True
000000001000008550,-0.0252,0.0038,0.0001,0.0001,18,True
000000001000160306,-0.0312,0.0041,0.0004,0.0031,8,True
000000001000008466,-0.0329,0.0088,-0.002,0.0007,13,True
000000001000166037,-0.0321,0.0074,-0.0032,0.0007,18,True
000000001000164524,-0.044,0.0056,-0.0004,0.0006,20,True
000000001000016010,-0.0366,0.0049,-0.003,0.0008,20,True
000000001000027359,-0.0278,0.0061,-0.0003,0.0007,15,True
000000001000123288,-0.0435,0.0084,-0.0014,0.001,14,True
000000001000135785,-0.0271,0.0039,-0.0009,0.0003,13,True
000000001000006092,-0.0364,0.005,-0.0031,0.0009,18,True
000000001000007431,-0.0572,0.0076,0.0006,0.0006,21,True
000000001000016035,-0.046,0.0053,0.0,0.0006,20,True
000000001000133233,-0.0361,0.0063,0.0,0.0003,16,True
000000001000008788,-0.0792,0.0166,-0.0019,0.0016,10,True
000000001000094984,-0.0264,0.0044,-0.0024,0.0011,14,True
000000001000114081,-0.0359,0.0059,-0.002,0.0008,18,True
000000001000136173,-0.0305,0.0073,-0.0006,0.0045,9,True
000000001000160307,-0.0619,0.0159,-0.0047,0.0065,8,True
000000001000179474,-0.0257,0.0063,0.0003,0.0005,11,True
000000001000015989,-0.0375,0.0043,-0.0027,0.0006,20,True
000000001000016016,-0.0301,0.0055,0.0008,0.0006,19,True
000000001000123138,-0.0281,0.0054,-0.0017,0.0009,15,True
000000001000015963,-0.0265,0.0066,-0.001,0.0007,17,True
000000001000024325,-0.0358,0.0108,-0.005,0.0022,10,True
000000001000046720,-0.0492,0.0112,-0.0032,0.0016,11,True
000000001000092561,-0.0375,0.0077,-0.0029,0.0019,7,True
000000001000008146,-0.0397,0.0072,-0.0006,0.0009,14,True
000000001000024941,-0.0361,0.0074,-0.0004,0.0011,13,True
000000001000138416,-0.0349,0.0116,-0.0057,0.0018,6,True
000000001000022708,-0.0729,0.011,-0.0131,0.0042,11,True
000000001000050786,-0.0315,0.0099,-0.0004,0.0022,17,True
000000001000064494,-0.0517,0.0137,-0.0058,0.0021,8,True
000000001000164526,-0.0305,0.006,-0.001,0.0007,20,True
000000001000016131,-0.0392,0.0046,-0.0012,0.0004,19,True
000000001000022542,-0.063,0.0198,-0.0156,0.0055,10,True
000000001000111123,-0.029,0.0078,-0.0011,0.0038,14,True
000000001000022392,-0.0295,0.0029,-0.0017,0.0008,18,True
000000001000129336,-0.0311,0.0056,0.0003,0.0007,14,True
000000001000179465,-0.0344,0.0072,-0.0022,0.0007,16,True
000000001000183810,-0.0327,0.0076,-0.0004,0.0004,16,True
000000001000091263,-0.1421,0.0326,-0.0013,0.0037,5,True
000000001000112303,-0.0638,0.0108,-0.003,0.0049,16,True
000000001000027335,-0.0375,0.0078,-0.0016,0.002,14,True
000000001000012743,-0.0431,0.0078,0.0007,0.0007,18,True
000000001000104380,-0.1015,0.0301,-0.0043,0.0023,12,True
000000001000176712,-0.0338,0.0057,0.0004,0.0004,17,True
000000001000123856,-0.0314,0.007,-0.0002,0.0008,16,True
000000001000167293,-0.026,0.0058,0.0003,0.0007,13,True
000000001000008518,-0.0254,0.0034,-0.0034,0.0008,19,True
000000001000015943,-0.0402,0.0079,-0.0073,0.002,13,True
000000001000160241,-0.0409,0.0113,0.002,0.0022,10,True
000000001000163036,-0.0376,0.0049,0.0016,0.0007,8,True
000000001000112678,-0.0294,0.0041,-0.0006,0.0004,19,True
000000001000117727,-0.0315,0.0057,-0.0038,0.003,18,True
000000001000021927,-0.0271,0.0027,-0.0022,0.0007,17,True
000000001000046373,-0.0286,0.0056,-0.0005,0.0012,15,True
000000001000113635,-0.0537,0.0134,-0.0053,0.0062,9,True
000000001000012550,-0.0641,0.0145,-0.0046,0.0021,14,True
000000001000012729,-0.0269,0.007,-0.001,0.0007,17,True
000000001000016101,-0.034,0.0041,-0.0015,0.0006,19,True
000000001000136206,-0.1001,0.0135,0.0032,0.0048,11,True
000000001000016129,-0.0309,0.0041,-0.0018,0.0005,19,True
000000001000016036,-0.0297,0.0054,-0.0004,0.0004,19,True
000000001000022604,-0.0581,0.0147,-0.0138,0.0041,11,True
000000001000152739,-0.0264,0.0038,0.0003,0.0001,18,True
000000001000173700,-0.0344,0.0069,-0.0006,0.0005,11,True
000000001000114123,-0.033,0.0035,-0.0001,0.0003,17,True
000000001000122579,-0.0291,0.004,-0.0003,0.0003,15,True
000000001000153557,-0.0402,0.0051,0.001,0.0008,15,True
000000001000176445,-0.0273,0.0075,0.0003,0.0007,11,True
000000001000008140,-0.0448,0.0106,-0.0011,0.0015,14,True
000000001000133137,-0.0376,0.0069,-0.0031,0.0019,13,True
000000001000006102,-0.0396,0.0087,-0.0057,0.0015,12,True
000000001000016130,-0.0301,0.0045,-0.0007,0.0004,19,True
000000001000176713,-0.0424,0.0061,0.0002,0.0005,16,True
000000001000133273,-0.0537,0.0084,0.004,0.0012,13,True
000000001000092322,-0.0349,0.0068,-0.0009,0.0009,18,True
000000001000112304,-0.0708,0.0146,-0.0047,0.0064,14,True
000000001000175682,-0.0514,0.0135,-0.0166,0.0041,11,True
000000001000123331,-0.0354,0.0072,0.0001,0.0005,17,True
000000001000133277,-0.0274,0.0049,0.0,0.0002,13,True
000000001000176719,-0.0387,0.005,-0.0016,0.0007,19,True
000000001000006087,-0.0364,0.0053,-0.0026,0.0008,17,True
000000001000016013,-0.0435,0.0048,-0.0003,0.0005,20,True
000000001000006083,-0.0368,0.0095,-0.0041,0.0016,15,True
000000001000117377,-0.0424,0.0074,-0.007,0.0017,17,True
000000001000133283,-0.0673,0.0114,0.0033,0.0043,16,True
000000001000064483,-0.0527,0.0144,-0.0045,0.002,8,True
000000001000007448,-0.0438,0.0053,-0.0041,0.0008,18,True
000000001000007798,-0.0355,0.009,-0.0052,0.0024,16,True
000000001000015909,-0.071,0.0213,-0.0008,0.0036,10,True
000000001000110002,-0.0294,0.0077,-0.0031,0.0029,18,True
000000001000091264,-0.0399,0.0077,-0.0004,0.001,12,True
000000001000179472,-0.0431,0.0069,-0.0005,0.0005,17,True
000000001000184193,-0.0427,0.0099,-0.0003,0.0006,15,True
000000001000007688,-0.0276,0.004,0.0,0.0002,15,True
000000001000153364,-0.0273,0.0037,0.0002,0.0001,19,True
000000001000161916,-0.0293,0.0086,-0.0003,0.0006,19,True
000000001000024887,-0.0393,0.0077,-0.0008,0.001,11,True
000000001000027400,-0.0356,0.0111,-0.003,0.0017,17,True
000000001000006090,-0.0301,0.0048,-0.0008,0.0006,18,True
000000001000007546,-0.0369,0.0121,-0.0052,0.003,12,True
000000001000002479,-0.0353,0.0062,0.0016,0.003,13,True
000000001000096476,-0.0717,0.0157,-0.0065,0.0019,11,True
000000001000133180,-0.033,0.0068,-0.0011,0.0007,13,True
000000001000155191,-0.0293,0.0038,0.0001,0.0002,12,True
000000001000176707,-0.0287,0.0052,-0.001,0.0006,16,True
000000001000005769,-0.033,0.0087,-0.0021,0.001,17,True
000000001000012766,-0.0419,0.0073,0.0009,0.0007,17,True
000000001000110328,-0.0339,0.0036,0.0009,0.0006,19,True
000000001000117282,-0.0256,0.0042,-0.0004,0.0004,20,True
000000001000152724,-0.0314,0.0068,-0.0003,0.0007,16,True
000000001000024473,-0.038,0.0097,-0.004,0.0033,7,True
000000001000178099,-0.0309,0.0054,-0.0003,0.0004,17,True
000000001000024945,-0.0637,0.0171,-0.0081,0.0038,9,True
000000001000164539,-0.0371,0.0055,-0.0022,0.0007,21,True
000000001000063419,-0.0298,0.0084,-0.0044,0.0015,7,True
000000001000184398,-0.061,0.0115,0.0032,0.0017,11,True
000000001000022573,-0.0769,0.0091,-0.0138,0.0035,15,True
000000001000110348,-0.0253,0.0064,0.0006,0.001,14,True
000000001000052649,-0.0258,0.008,-0.0012,0.0012,15,True
000000001000110287,-0.0252,0.0073,-0.0004,0.0007,12,True
000000001000007777,-0.0422,0.0064,0.0001,0.0004,9,True
000000001000037769,-0.0419,0.0137,-0.0034,0.0012,15,True
000000001000091298,-0.0266,0.0086,-0.0044,0.0018,13,True
000000001000118291,-0.0271,0.0042,-0.0004,0.0005,15,True
000000001000110106,-0.0321,0.005,0.0004,0.003,15,True
000000001000130645,-0.0377,0.0091,0.0025,0.0055,10,True
000000001000189803,-0.0271,0.0053,-0.0004,0.0007,8,True
000000001000098190,-0.0472,0.0072,-0.0047,0.0032,12,True
000000001000176434,-0.0346,0.0083,-0.0029,0.0024,5,True
000000001000007430,-0.0371,0.005,-0.0003,0.0007,20,True
000000001000021912,-0.0267,0.0078,-0.0024,0.0009,9,True
000000001000021978,-0.0267,0.0085,-0.004,0.0024,8,True
000000001000123440,-0.0394,0.0113,-0.002,0.0011,13,True
000000001000096497,-0.0715,0.0153,-0.0063,0.0018,9,True
000000001000064493,-0.0406,0.013,-0.0051,0.0017,8,True
000000001000099701,-0.044,0.0076,-0.0049,0.0016,16,True
000000001000007215,-0.0273,0.0063,-0.0004,0.0008,19,True
000000001000015662,-0.0254,0.0041,-0.002,0.0008,15,True
000000001000053545,-0.0471,0.0114,-0.0005,0.0019,14,True
000000001000123838,-0.03,0.0052,-0.0021,0.0009,16,True
000000001000055532,-0.0412,0.0052,0.0032,0.0025,14,True
000000001000091287,-0.0433,0.009,-0.0027,0.0018,10,True
000000001000110005,-0.0403,0.0113,0.0031,0.0071,13,True
000000001000008492,-0.0281,0.0066,-0.0002,0.0005,13,True
000000001000024947,-0.0328,0.009,-0.0001,0.001,12,True
000000001000080460,-0.0301,0.0058,0.0,0.0,1,True
000000001000110065,-0.045,0.0063,0.0023,0.001,17,True
000000001000022386,-0.0301,0.0036,-0.0016,0.0005,17,True
000000001000129382,-0.0554,0.0078,0.0051,0.0038,16,True
000000001000058327,-0.04,0.0086,-0.0004,0.0007,14,True
000000001000027357,-0.1015,0.0303,-0.0043,0.0023,11,True
000000001000171117,-0.0318,0.0075,-0.0035,0.0012,10,True
000000001000176708,-0.0261,0.0058,0.0001,0.0005,17,True
000000001000022560,-0.0567,0.0151,-0.0154,0.0042,11,True
000000001000166545,-0.0361,0.0102,-0.0,0.0006,10,True
000000001000064498,-0.0433,0.0074,-0.0048,0.0012,14,True
000000001000064339,-0.0373,0.0077,-0.0018,0.0012,13,True
000000001000076601,-0.0334,0.0071,-0.0034,0.0009,15,True
000000001000123447,-0.0321,0.0071,-0.002,0.0009,16,True
000000001000050931,-0.0271,0.0049,-0.0013,0.0004,19,True
000000001000176748,-0.0274,0.0075,0.0001,0.0004,13,True
000000001000037842,-0.0528,0.0131,-0.005,0.0024,11,True
000000001000117662,-0.0499,0.0156,-0.0051,0.0128,10,True
000000001000136205,-0.0976,0.017,0.0036,0.0016,14,True
000000001000015695,-0.0281,0.0059,0.0004,0.0007,19,True
000000001000024680,-0.0433,0.0111,-0.0051,0.0024,13,True
000000001000024942,-0.0364,0.0087,-0.0013,0.0031,10,True
000000001000109927,-0.0455,0.0074,-0.0023,0.0042,10,True
000000001000110397,-0.034,0.0038,0.001,0.0006,17,True
000000001000024284,-0.0561,0.0091,-0.0056,0.0025,11,True
000000001000110913,-0.0313,0.0095,0.008,0.0049,11,True
000000001000092426,-0.0306,0.0043,0.0014,0.0005,11,True
000000001000113627,-0.0636,0.0121,-0.0022,0.0046,5,True
000000001000129368,-0.0478,0.012,0.0026,0.0008,9,True
000000001000008482,-0.0343,0.0073,-0.0012,0.0006,13,True
000000001000176442,-0.0498,0.0119,-0.006,0.0016,11,True
000000001000164525,-0.026,0.0051,-0.0007,0.0007,21,True
000000001000164527,-0.0264,0.0051,-0.0004,0.0007,19,True
000000001000064391,-0.0252,0.0059,-0.0046,0.0004,17,True
000000001000002470,-0.0478,0.0071,0.0014,0.0018,12,True
000000001000024953,-0.0428,0.0077,-0.0007,0.001,11,True
000000001000117275,-0.0368,0.008,-0.0005,0.0005,17,True
000000001000015678,-0.0274,0.0045,-0.0002,0.0005,18,True
000000001000022607,-0.0921,0.0141,-0.0149,0.0043,8,True
000000001000005775,-0.035,0.0105,-0.007,0.002,18,True
000000001000114897,-0.0308,0.0089,-0.0,0.0005,12,True
000000001000179675,-0.1582,0.0349,0.0135,0.0222,3,True
000000001000007436,-0.037,0.0057,0.0004,0.0004,21,True
000000001000008845,-0.0408,0.0068,-0.0001,0.0003,14,True
000000001000058325,-0.0252,0.0074,-0.0021,0.0009,9,True
000000001000149131,-0.0584,0.0103,-0.0018,0.0022,15,True
000000001000176705,-0.0321,0.005,-0.0003,0.0006,18,True
000000001000132089,-0.0285,0.0078,0.0002,0.0003,16,True
000000001000179460,-0.053,0.0127,-0.0004,0.0011,14,True
000000001000022391,-0.0329,0.0052,-0.0001,0.0016,15,True
000000001000022710,-0.0675,0.0118,-0.0163,0.0038,12,True
000000001000117846,-0.0493,0.0102,0.0,0.0023,15,True
000000001000188886,-0.04,0.009,0.0001,0.0009,14,True
000000001000025086,-0.034,0.0103,0.0004,0.0013,9,True
000000001000045681,-0.0283,0.0078,-0.0018,0.0008,19,True
000000001000008067,-0.0294,0.0048,-0.0013,0.0011,11,True
000000001000022586,-0.0564,0.0153,-0.015,0.0043,10,True
000000001000144493,-0.0261,0.0072,0.0006,0.0008,14,True
000000001000123392,-0.0312,0.0054,-0.0004,0.0006,17,True
000000001000008143,-0.0346,0.0065,0.0004,0.0007,12,True
000000001000117274,-0.0289,0.0043,-0.0017,0.0005,18,True
000000001000117672,-0.0576,0.0174,-0.0033,0.0021,12,True
000000001000063648,-0.033,0.0087,-0.0037,0.0015,8,True
000000001000118958,-0.0261,0.0061,-0.0021,0.0007,14,True
000000001000121166,-0.0724,0.0128,0.0,0.0053,15,True
000000001000123818,-0.0272,0.0069,-0.0007,0.0006,19,True
000000001000130658,-0.037,0.0089,0.0007,0.0052,18,True
000000001000012676,-0.0344,0.0076,-0.0003,0.0005,12,True
000000001000024940,-0.0667,0.02,-0.0115,0.0048,7,True
000000001000196399,-0.0646,0.0128,-0.0065,0.0039,15,True
000000001000016201,-0.0292,0.0073,0.0001,0.0009,13,True
000000001000173135,-0.0277,0.0059,0.0018,0.0029,8,True
000000001000188888,-0.0518,0.0113,-0.0065,0.0017,10,True
000000001000153525,-0.0379,0.0085,0.0015,0.0009,8,True
000000001000167292,-0.0255,0.0055,-0.0001,0.0008,12,True
000000001000179473,-0.0374,0.01,-0.0008,0.001,13,True
000000001000183898,-0.0272,0.0067,0.0002,0.0004,20,True
000000001000166814,-0.0384,0.0083,-0.0032,0.0012,16,True
000000001000176576,-0.0289,0.0059,-0.001,0.0007,17,True
000000001000188586,-0.0752,0.0137,-0.0129,0.0076,11,True
000000001000005213,-0.0267,0.0037,0.0001,0.0004,9,True
000000001000129148,-0.028,0.0047,-0.0011,0.0006,10,True
000000001000188579,-0.0753,0.0093,-0.0141,0.0037,9,True
000000001000007705,-0.0268,0.0052,0.0002,0.0002,15,True
000000001000065695,-0.0262,0.0049,0.0002,0.0003,19,True
000000001000021886,-0.0296,0.0063,-0.0007,0.0004,17,True
000000001000059372,-0.027,0.0067,-0.0025,0.0009,11,True
000000001000025181,-0.0367,0.0118,0.0004,0.0012,12,True
000000001000146653,-0.031,0.0041,-0.0005,0.0006,12,True
000000001000117127,-0.0378,0.0048,0.0013,0.0008,10,True
000000001000188497,-0.042,0.0045,-0.0015,0.003,16,True
000000001000022568,-0.0724,0.0115,-0.0074,0.0058,10,True
000000001000016029,-0.027,0.0048,-0.0017,0.0009,20,True
000000001000022466,-0.0718,0.0134,-0.0053,0.0072,11,True
000000001000025186,-0.0419,0.0099,-0.0026,0.0037,10,True
000000001000092560,-0.0505,0.0149,-0.0037,0.0019,7,True
000000001000022709,-0.0763,0.0111,-0.0131,0.0041,12,True
000000001000007717,-0.0304,0.0044,0.0,0.0002,12,True
000000001000087619,-0.0274,0.0041,-0.0009,0.0003,11,True
000000001000012744,-0.0413,0.008,0.0009,0.0006,14,True
000000001000164587,-0.0352,0.0052,0.0005,0.0002,18,True
000000001000150675,-0.0362,0.0053,-0.0034,0.0007,14,True
000000001000087664,-0.0368,0.0093,-0.0032,0.0009,9,True
000000001000039567,-0.029,0.0044,-0.0023,0.0015,13,True
000000001000005222,-0.0294,0.0061,-0.0,0.0008,20,True
000000001000168571,-0.0327,0.0088,-0.0084,0.0007,20,True
000000001000169127,-0.0257,0.0073,-0.0024,0.0006,4,True
000000001000022564,-0.0896,0.0242,-0.0185,0.0115,9,True
000000001000138433,-0.0298,0.0082,-0.0037,0.0012,14,True
000000001000025075,-0.0389,0.0099,-0.0038,0.003,7,True
000000001000025087,-0.0343,0.0097,0.0004,0.0012,9,True
000000001000157255,-0.0375,0.0049,0.0015,0.0011,8,True
000000001000125123,-0.0265,0.0039,-0.003,0.0009,15,True
000000001000123317,-0.0304,0.0072,-0.0035,0.0007,21,True
000000001000199430,-0.0806,0.0249,-0.0008,0.0064,12,True
000000001000169676,-0.0422,0.0081,-0.0011,0.0007,17,True
000000001000022575,-0.0714,0.0154,-0.0166,0.0097,4,True
000000001000178468,-0.0551,0.0076,-0.0001,0.001,17,True
000000001000133361,-0.0302,0.0077,-0.0006,0.0009,15,True
000000001000123396,-0.0279,0.0064,-0.0095,0.0013,17,True
000000001000110121,-0.0575,0.0079,0.0028,0.0011,12,True
000000001000128255,-0.0424,0.0071,-0.0014,0.0031,14,True
000000001000166816,-0.0264,0.0052,0.0001,0.0004,13,True
000000001000022562,-0.074,0.0102,-0.0074,0.0055,14,True
000000001000169170,-0.0359,0.0081,-0.0031,0.0016,9,True
000000001000006302,-0.0259,0.0064,-0.0025,0.0009,8,True
000000001000110120,-0.0291,0.0046,0.0015,0.0007,15,True
000000001000123395,-0.0369,0.0087,-0.0053,0.0024,10,True
000000001000134213,-0.0563,0.0075,0.002,0.0009,14,True
000000001000022578,-0.0922,0.0163,-0.0158,0.0082,8,True
000000001000021892,-0.0282,0.0051,-0.0014,0.0006,11,True
000000001000008846,-0.0432,0.005,-0.0001,0.0003,16,True
000000001000169675,-0.0323,0.0087,-0.0025,0.001,14,True
000000001000169679,-0.0457,0.0128,-0.0008,0.0022,12,True
000000001000016019,-0.0473,0.0071,-0.001,0.0006,20,True
000000001000159236,-0.042,0.0083,0.0004,0.0008,15,True
000000001000039157,-0.0353,0.0084,-0.0002,0.0004,17,True
000000001000007824,-0.0258,0.0081,-0.0,0.0011,12,True
000000001000130574,-0.0724,0.0128,0.009,0.0056,10,True
000000001000124790,-0.0456,0.0057,0.0022,0.0011,16,True
000000001000065733,-0.0269,0.0039,0.0001,0.0002,18,True
000000001000063637,-0.0681,0.0132,-0.0029,0.0021,9,True
000000001000110122,-0.0495,0.0066,0.0025,0.0027,16,True
