,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000009786,-0.0196,0.0063,-0.0001,0.0007,6,True
000000001000008840,-0.0276,0.0041,-0.0005,0.0003,19,True
000000001000063746,-0.0191,0.0039,-0.0006,0.0002,18,True
000000001000119692,-0.0184,0.0033,-0.0022,0.0006,18,True
000000001000085454,-0.0173,0.004,0.0002,0.0001,11,True
000000001000005365,-0.0244,0.007,0.0009,0.0004,12,True
000000001000119268,-0.0182,0.0036,-0.0022,0.0006,16,True
000000001000178086,-0.0199,0.0058,-0.0036,0.0007,16,True
000000001000005825,-0.0268,0.0081,-0.0002,0.0003,17,True
000000001000178427,-0.0177,0.0031,-0.001,0.0004,13,True
000000001000086551,-0.0212,0.0038,-0.0015,0.0006,14,True
000000001000097078,-0.0177,0.0055,-0.0027,0.0007,8,True
000000001000199469,-0.0175,0.0051,-0.0002,0.0007,14,True
000000001000008486,-0.0229,0.0069,-0.0014,0.001,15,True
000000001000008204,-0.0234,0.0039,-0.0006,0.0003,13,True
000000001000123139,-0.0268,0.0059,-0.0009,0.0007,17,True
000000001000117180,-0.0232,0.0025,-0.0004,0.0002,19,True
000000001000166816,-0.0248,0.0057,0.0001,0.0005,13,True
000000001000152183,-0.0186,0.0029,-0.0005,0.0003,16,True
000000001000008012,-0.0173,0.0043,0.0001,0.0003,18,True
000000001000172230,-0.0205,0.004,-0.0,0.0002,12,True
000000001000104120,-0.0171,0.0049,-0.0001,0.0002,18,True
000000001000021892,-0.0248,0.005,-0.0014,0.0005,11,True
000000001000101021,-0.0191,0.0046,-0.0028,0.0006,16,True
000000001000076400,-0.0185,0.0051,-0.0031,0.0007,14,True
000000001000114118,-0.0216,0.0047,-0.0019,0.001,15,True
000000001000112669,-0.0273,0.0063,-0.0004,0.0006,19,True
000000001000008514,-0.0216,0.0034,-0.0041,0.0007,19,True
000000001000056721,-0.0202,0.0041,0.0004,0.0002,10,True
000000001000062037,-0.0176,0.0044,-0.0013,0.0007,10,True
000000001000006716,-0.021,0.0036,-0.0022,0.0007,12,True
000000001000008122,-0.0171,0.0036,0.0003,0.0004,10,True
000000001000117699,-0.0217,0.0052,0.0001,0.0005,17,True
000000001000126687,-0.0217,0.0046,-0.0012,0.0013,13,True
000000001000128138,-0.0246,0.0059,0.0003,0.0003,12,True
000000001000138434,-0.0218,0.005,-0.0028,0.0008,13,True
000000001000008077,-0.0246,0.0033,-0.0006,0.0005,13,True
000000001000123397,-0.0264,0.0073,-0.0012,0.0007,19,True
000000001000101022,-0.0209,0.0057,-0.0051,0.0007,16,True
000000001000110095,-0.0266,0.0047,-0.0002,0.0032,17,True
000000001000119256,-0.0187,0.0035,0.0004,0.0002,15,True
000000001000005178,-0.0176,0.0054,-0.0009,0.0007,14,True
000000001000032621,-0.0193,0.0046,0.0003,0.0001,16,True
000000001000007597,-0.0193,0.003,-0.0003,0.0003,14,True
000000001000118137,-0.0182,0.0046,0.0001,0.0002,14,True
000000001000161917,-0.0258,0.0074,-0.002,0.0008,13,True
000000001000119358,-0.0183,0.0032,-0.001,0.0005,14,True
000000001000015906,-0.017,0.0044,-0.0003,0.001,19,True
000000001000015905,-0.0187,0.0039,-0.0004,0.0005,16,True
000000001000163197,-0.0222,0.0065,-0.002,0.0008,13,True
000000001000123742,-0.0265,0.0062,-0.0035,0.001,13,True
000000001000180115,-0.0225,0.0073,-0.0033,0.0006,15,True
000000001000016075,-0.0197,0.0033,-0.0027,0.0006,11,True
000000001000005726,-0.0283,0.0042,-0.0022,0.0006,18,True
000000001000118147,-0.018,0.0052,-0.0006,0.0006,17,True
000000001000178085,-0.0213,0.0053,-0.0027,0.0007,19,True
000000001000015885,-0.02,0.0046,-0.0012,0.0005,14,True
000000001000166781,-0.0178,0.0039,-0.0014,0.0008,16,True
000000001000075018,-0.0234,0.0048,-0.0021,0.0009,11,True
000000001000170681,-0.0235,0.0071,-0.002,0.0015,7,True
000000001000016089,-0.0234,0.003,-0.0031,0.0005,9,True
000000001000128134,-0.0215,0.0064,-0.0,0.0003,5,True
000000001000164750,-0.019,0.0055,-0.0005,0.0013,9,True
000000001000134817,-0.0173,0.0027,0.0,0.0002,11,True
000000001000006347,-0.0186,0.0036,-0.0012,0.0009,10,True
000000001000021855,-0.027,0.0037,-0.0039,0.0004,18,True
000000001000151282,-0.0173,0.0047,-0.0025,0.0005,16,True
000000001000091516,-0.0177,0.0028,-0.0007,0.0003,15,True
000000001000007446,-0.0278,0.0051,-0.0009,0.0005,20,True
000000001000053260,-0.0213,0.0027,-0.0013,0.0003,18,True
000000001000104114,-0.0272,0.0088,-0.0035,0.0008,20,True
000000001000125113,-0.0262,0.006,-0.0001,0.0005,16,True
000000001000123617,-0.0175,0.0043,-0.0029,0.001,14,True
000000001000128743,-0.0228,0.0051,-0.0018,0.0007,15,True
000000001000008807,-0.0193,0.0038,-0.0007,0.0004,20,True
000000001000009117,-0.0266,0.0073,-0.0014,0.0004,13,True
000000001000104706,-0.0249,0.0034,-0.0035,0.0007,12,True
000000001000180084,-0.024,0.0045,-0.0039,0.0007,17,True
000000001000113342,-0.0209,0.0032,-0.0014,0.0005,13,True
000000001000113340,-0.019,0.0055,-0.0005,0.0007,12,True
000000001000034743,-0.0206,0.0055,-0.0024,0.0008,5,True
000000001000111508,-0.0212,0.0026,-0.0003,0.0003,18,True
000000001000118866,-0.0241,0.0039,0.0004,0.0004,11,True
000000001000194075,-0.0253,0.004,-0.0037,0.0008,14,True
000000001000050883,-0.0175,0.0047,0.0003,0.0002,19,True
000000001000121183,-0.0213,0.0049,-0.0038,0.0007,18,True
000000001000187577,-0.0198,0.0065,-0.0011,0.0012,14,True
000000001000187582,-0.022,0.0043,0.0003,0.0002,13,True
000000001000194086,-0.0178,0.0029,-0.0053,0.0011,5,True
000000001000114091,-0.0283,0.0063,0.0003,0.0007,11,True
000000001000121208,-0.0208,0.0061,-0.0012,0.0015,11,True
000000001000176692,-0.0269,0.0044,-0.0034,0.0009,18,True
000000001000173893,-0.0279,0.0059,-0.0062,0.0015,9,True
000000001000153433,-0.0201,0.0034,0.0002,0.0002,17,True
000000001000178209,-0.0206,0.0035,-0.001,0.0005,15,True
000000001000167463,-0.0244,0.008,0.0024,0.0023,4,True
000000001000009771,-0.0271,0.009,-0.0009,0.0005,9,True
000000001000183874,-0.018,0.0045,-0.0007,0.0004,16,True
000000001000036214,-0.0173,0.0036,-0.0025,0.0007,14,True
000000001000121212,-0.0258,0.003,-0.002,0.0006,18,True
000000001000022171,-0.0183,0.0046,-0.0017,0.0006,7,True
000000001000148043,-0.0257,0.0034,-0.0041,0.0009,18,True
000000001000121202,-0.0268,0.005,-0.0016,0.0005,17,True
000000001000182841,-0.0195,0.0036,-0.0001,0.0003,19,True
000000001000015743,-0.0268,0.0036,-0.0007,0.0006,15,True
000000001000008196,-0.0264,0.003,-0.0004,0.0003,13,True
000000001000110052,-0.0254,0.0035,-0.0033,0.0014,19,True
000000001000118981,-0.0198,0.0051,-0.0019,0.0004,13,True
000000001000008515,-0.0268,0.0028,-0.0038,0.0006,20,True
000000001000125871,-0.0187,0.0043,-0.002,0.0009,19,True
000000001000008185,-0.0256,0.0031,-0.0007,0.0003,12,True
000000001000187565,-0.019,0.0047,0.0005,0.0008,13,True
000000001000121207,-0.0272,0.0055,-0.004,0.0011,14,True
000000001000116901,-0.0217,0.0042,-0.0033,0.0004,13,True
000000001000008529,-0.0273,0.0027,-0.0031,0.0006,20,True
000000001000176687,-0.0253,0.0038,-0.0003,0.0004,17,True
000000001000194084,-0.0191,0.005,-0.0048,0.0008,12,True
000000001000028505,-0.0267,0.0032,-0.001,0.0003,13,True
000000001000126235,-0.0247,0.0029,-0.0022,0.0005,19,True
000000001000128264,-0.0238,0.0047,0.001,0.0008,18,True
000000001000174091,-0.0254,0.0045,-0.0014,0.0012,16,True
000000001000022359,-0.0274,0.0082,-0.0031,0.003,15,True
000000001000187602,-0.02,0.0044,0.0001,0.0003,13,True
000000001000071645,-0.0225,0.0056,-0.0037,0.001,15,True
000000001000182852,-0.0197,0.0048,0.0003,0.0003,20,True
000000001000118984,-0.0196,0.0036,-0.0012,0.0004,15,True
000000001000129335,-0.0172,0.0053,-0.0009,0.0005,15,True
000000001000121161,-0.0224,0.0049,-0.0048,0.0009,13,True
000000001000178098,-0.0193,0.0042,-0.0001,0.0005,15,True
000000001000109909,-0.0227,0.0023,-0.0019,0.0006,18,True
000000001000174114,-0.022,0.0038,-0.0003,0.0004,15,True
000000001000145001,-0.0175,0.005,-0.0019,0.0007,9,True
000000001000136062,-0.0225,0.0066,-0.0023,0.0009,13,True
000000001000189234,-0.0212,0.0049,-0.0009,0.0005,9,True
000000001000189227,-0.0196,0.0043,-0.0009,0.0006,8,True
000000001000110288,-0.0251,0.0045,0.0004,0.0006,13,True
000000001000114878,-0.0204,0.0031,-0.003,0.0008,14,True
000000001000129699,-0.0179,0.0041,-0.0013,0.0004,19,True
000000001000104209,-0.0177,0.0044,-0.0002,0.0002,20,True
000000001000113467,-0.028,0.005,-0.0004,0.0006,3,True
000000001000117281,-0.0188,0.0049,-0.0002,0.0005,19,True
000000001000123378,-0.0263,0.0029,-0.0006,0.0004,18,True
000000001000174112,-0.0236,0.0043,-0.0004,0.0005,12,True
000000001000016094,-0.018,0.004,-0.0026,0.0007,11,True
000000001000080386,-0.0205,0.0039,-0.0035,0.0006,19,True
000000001000179477,-0.025,0.0052,-0.0006,0.0006,16,True
000000001000176592,-0.018,0.0041,-0.0031,0.0005,8,True
000000001000007059,-0.0203,0.0065,-0.0002,0.0007,11,True
000000001000153532,-0.0268,0.0039,0.0009,0.0006,13,True
000000001000176584,-0.0252,0.0032,-0.0024,0.0004,8,True
000000001000046264,-0.0174,0.0053,-0.0011,0.0009,12,True
000000001000117655,-0.0229,0.0069,0.0011,0.0005,19,True
000000001000062044,-0.0175,0.0055,-0.0007,0.0003,14,True
000000001000192673,-0.0193,0.003,-0.0043,0.0008,11,True
000000001000116630,-0.0177,0.0046,-0.0009,0.0005,7,True
000000001000080411,-0.0196,0.0049,-0.003,0.0006,16,True
000000001000104033,-0.0222,0.0041,-0.0007,0.0006,17,True
000000001000071650,-0.0222,0.0038,-0.0014,0.0005,17,True
000000001000094985,-0.021,0.0046,-0.0016,0.0017,11,True
000000001000016124,-0.018,0.003,-0.0015,0.0005,12,True
000000001000016103,-0.017,0.0054,-0.0017,0.0006,18,True
000000001000117325,-0.0186,0.0042,-0.0004,0.0004,15,True
000000001000015706,-0.0178,0.0044,-0.002,0.0006,15,True
000000001000016085,-0.0174,0.0053,-0.0027,0.0005,14,True
000000001000008039,-0.0197,0.0038,0.0,0.0004,20,True
000000001000007393,-0.0214,0.0026,-0.0007,0.0003,19,True
000000001000153617,-0.0186,0.0021,-0.001,0.0003,18,True
000000001000155586,-0.0195,0.0022,-0.0009,0.0002,18,True
000000001000147842,-0.0231,0.0061,-0.0021,0.0006,10,True
000000001000156999,-0.0175,0.0033,-0.0002,0.0003,21,True
000000001000034492,-0.0191,0.0048,-0.0021,0.0008,9,True
000000001000101087,-0.0175,0.0047,-0.0014,0.0004,17,True
000000001000076401,-0.0225,0.0052,-0.0032,0.0006,12,True
000000001000071647,-0.0207,0.0065,-0.0024,0.0017,15,True
000000001000016088,-0.0258,0.0041,0.0003,0.0005,20,True
000000001000080412,-0.017,0.0038,-0.0026,0.0004,18,True
000000001000112662,-0.0272,0.0048,-0.0014,0.0006,16,True
000000001000007403,-0.0198,0.0047,-0.0004,0.0005,12,True
000000001000113352,-0.0184,0.0057,-0.0011,0.0008,9,True
000000001000063420,-0.026,0.0055,-0.0024,0.001,8,True
000000001000076797,-0.0214,0.0057,-0.0005,0.0007,13,True
000000001000054856,-0.0172,0.0048,-0.0004,0.0003,10,True
000000001000136041,-0.0245,0.0058,-0.0023,0.0009,13,True
000000001000135305,-0.0179,0.0029,-0.0007,0.0004,14,True
000000001000152587,-0.0212,0.0034,-0.0024,0.0006,16,True
000000001000006713,-0.0219,0.0047,-0.0017,0.0012,9,True
000000001000064513,-0.022,0.0059,-0.001,0.0011,15,True
000000001000015884,-0.0236,0.0047,-0.0024,0.0008,16,True
000000001000191230,-0.0244,0.0064,-0.001,0.0006,17,True
000000001000123204,-0.0254,0.0062,-0.0001,0.0005,20,True
000000001000016140,-0.0216,0.0058,-0.0004,0.0004,17,True
000000001000150189,-0.0203,0.0042,-0.0024,0.0006,18,True
000000001000069675,-0.0225,0.0031,-0.0015,0.0016,14,True
000000001000154724,-0.0259,0.0074,-0.0019,0.0008,11,True
000000001000126025,-0.0249,0.0038,-0.0008,0.0002,15,True
000000001000112658,-0.0258,0.0045,-0.0001,0.0003,17,True
000000001000126898,-0.0238,0.0063,-0.0025,0.0009,13,True
000000001000118867,-0.026,0.0043,0.0003,0.0004,14,True
000000001000129700,-0.018,0.004,-0.0027,0.0007,20,True
000000001000154383,-0.0175,0.0027,-0.0017,0.0007,16,True
000000001000052295,-0.0195,0.0041,-0.0029,0.0006,19,True
000000001000178088,-0.0185,0.0037,-0.001,0.0005,15,True
000000001000181282,-0.0204,0.0061,-0.0022,0.0007,9,True
000000001000118141,-0.0274,0.0047,-0.0021,0.0007,17,True
000000001000139817,-0.0181,0.0051,-0.0012,0.0004,11,True
000000001000200184,-0.0226,0.0065,-0.0016,0.0006,11,True
000000001000194305,-0.018,0.0033,0.0005,0.0002,16,True
000000001000104023,-0.0236,0.0052,0.0002,0.0002,14,True
000000001000125121,-0.0179,0.0029,-0.0015,0.0005,15,True
000000001000008533,-0.0275,0.0026,-0.0033,0.0007,20,True
000000001000016135,-0.0204,0.0036,-0.0029,0.0006,7,True
000000001000064348,-0.0191,0.0038,-0.0018,0.0006,19,True
000000001000050877,-0.0244,0.0041,-0.0004,0.0003,18,True
000000001000063603,-0.0188,0.0043,-0.001,0.0004,16,True
000000001000006340,-0.0194,0.004,-0.0013,0.001,10,True
000000001000021853,-0.0186,0.003,-0.0011,0.0003,15,True
000000001000008720,-0.0284,0.0034,0.0001,0.0004,20,True
000000001000159513,-0.0229,0.0047,-0.0026,0.0008,15,True
000000001000138436,-0.0207,0.0039,-0.0007,0.0004,14,True
000000001000178570,-0.0194,0.0038,-0.0003,0.0003,14,True
000000001000171141,-0.0263,0.0076,0.0001,0.0003,11,True
000000001000174097,-0.0172,0.0049,-0.0024,0.0008,17,True
000000001000126702,-0.0244,0.0052,0.0003,0.0003,19,True
000000001000114899,-0.0183,0.0026,0.0,0.0003,18,True
000000001000169137,-0.0248,0.0064,-0.0029,0.0006,4,True
000000001000123406,-0.0228,0.0073,0.0002,0.0006,20,True
000000001000114903,-0.0213,0.0039,0.0001,0.0002,19,True
000000001000054490,-0.0198,0.0047,-0.0001,0.0003,15,True
000000001000028685,-0.02,0.0032,-0.0012,0.0002,18,True
000000001000151691,-0.0251,0.0056,-0.0031,0.0008,16,True
000000001000202438,-0.0192,0.0063,-0.0,0.0009,14,True
000000001000176710,-0.0194,0.0057,-0.0006,0.0006,16,True
000000001000151788,-0.024,0.0074,-0.0015,0.001,10,True
000000001000021862,-0.0255,0.0051,-0.004,0.0008,19,True
000000001000202458,-0.0249,0.0054,0.0005,0.0007,14,True
000000001000159499,-0.0175,0.0037,-0.0025,0.0007,12,True
000000001000094982,-0.0199,0.0037,-0.0017,0.0006,18,True
000000001000136132,-0.022,0.0048,-0.0029,0.0006,14,True
000000001000076766,-0.0179,0.0048,-0.0014,0.0004,17,True
000000001000016092,-0.0237,0.0046,-0.0009,0.0004,10,True
000000001000145837,-0.0188,0.0034,-0.001,0.0004,20,True
000000001000145835,-0.0256,0.0036,-0.0033,0.0007,15,True
000000001000005211,-0.0263,0.0074,-0.0017,0.0011,11,True
000000001000194574,-0.0179,0.0031,-0.0007,0.0003,17,True
000000001000039564,-0.0188,0.0043,0.0001,0.0003,16,True
000000001000135858,-0.0222,0.0058,-0.002,0.0006,16,True
000000001000181283,-0.0232,0.0057,-0.0019,0.0008,15,True
000000001000200164,-0.0198,0.0043,-0.0005,0.0002,12,True
000000001000200156,-0.0186,0.0039,-0.0011,0.0006,15,True
000000001000200167,-0.019,0.0034,-0.0011,0.0004,15,True
000000001000182811,-0.0256,0.0045,0.0002,0.0002,17,True
000000001000136118,-0.0198,0.0047,-0.003,0.0006,18,True
000000001000150196,-0.0247,0.0038,-0.0011,0.0002,18,True
000000001000174103,-0.0198,0.004,-0.0009,0.0005,13,True
000000001000114877,-0.0177,0.0034,-0.0028,0.0007,17,True
000000001000206737,-0.0176,0.004,-0.0016,0.0006,17,True
000000001000204356,-0.0173,0.0041,0.0002,0.0002,19,True
000000001000204350,-0.0194,0.0047,0.0001,0.0002,19,True
000000001000202052,-0.0182,0.0033,-0.0017,0.0007,13,True
000000001000202035,-0.0208,0.0055,-0.0002,0.0005,12,True
000000001000205934,-0.0233,0.0037,-0.0046,0.0008,16,True
000000001000201654,-0.0183,0.0049,-0.0007,0.0003,12,True
000000001000202053,-0.0259,0.0071,0.0002,0.0007,16,True
000000001000207389,-0.0244,0.0046,-0.0033,0.0009,13,True
000000001000174115,-0.0181,0.002,-0.0011,0.0004,20,True
000000001000208507,-0.0212,0.0037,-0.001,0.0003,15,True
000000001000191815,-0.0221,0.003,-0.0008,0.0003,15,True
000000001000206722,-0.0227,0.0056,-0.001,0.0009,16,True
000000001000205910,-0.0216,0.0039,-0.0021,0.0003,17,True
000000001000182984,-0.0262,0.0046,0.0,0.0003,13,True
000000001000201168,-0.0217,0.0066,0.0004,0.0004,10,True
000000001000208900,-0.0268,0.0037,-0.0047,0.0007,17,True
000000001000208890,-0.024,0.0036,-0.0009,0.0006,14,True
000000001000201169,-0.0189,0.0057,-0.0023,0.0009,15,True
000000001000210654,-0.028,0.0049,-0.0039,0.001,16,True
000000001000210541,-0.0193,0.0041,-0.0003,0.0003,17,True
000000001000184115,-0.0184,0.005,-0.0018,0.0005,12,True
000000001000131686,-0.02,0.0026,-0.0011,0.0004,16,True
000000001000015596,-0.0186,0.0057,-0.0002,0.0002,13,True
000000001000015800,-0.0269,0.0068,-0.0026,0.0019,6,True
000000001000207517,-0.0216,0.0065,0.0008,0.0004,9,True
000000001000209650,-0.0186,0.0042,0.0009,0.0003,20,True
000000001000199056,-0.017,0.0045,-0.0015,0.0003,14,True
000000001000199045,-0.0258,0.0043,-0.0034,0.0008,10,True
000000001000209633,-0.0269,0.0073,-0.0015,0.0007,13,True
000000001000209623,-0.0184,0.0043,-0.002,0.0006,17,True
000000001000209625,-0.0214,0.0049,-0.0017,0.0006,11,True
000000001000199046,-0.0173,0.0045,-0.0003,0.0002,13,True
000000001000209652,-0.0193,0.006,-0.0006,0.0005,11,True
000000001000211599,-0.0188,0.0046,-0.0025,0.0004,19,True
000000001000174099,-0.0191,0.0046,-0.0014,0.0006,16,True
000000001000208445,-0.0233,0.0057,-0.0036,0.0015,9,True
000000001000214489,-0.0193,0.0039,-0.0005,0.0009,17,True
000000001000214918,-0.0232,0.0053,0.0004,0.0002,7,True
000000001000214919,-0.0229,0.007,0.0001,0.0002,12,True
000000001000213915,-0.0271,0.0067,0.0006,0.0003,8,True
000000001000225842,-0.021,0.0043,-0.0024,0.0005,11,True
000000001000225831,-0.0275,0.0041,-0.0039,0.0008,17,True
000000001000226153,-0.0222,0.0043,-0.0035,0.0008,12,True
000000001000227261,-0.017,0.005,0.0,0.0002,10,True
000000001000226298,-0.0171,0.0029,-0.0004,0.0002,12,True
