,item_code,avg_conv_rate,last_price,last_date,avg_unique_views,Sales_PE,Sales_PE_err,del_week,del_week_err,intercept,intercept_err,pc2,item_skey
340,000000001000137738,0.031627506024096384,239.99,2020-10-11,94.85714285714286,2.4181,0.5106,2.0536,0.501,13.0881,2.2813,188.009,28918900860161
341,000000001000151691,0.022021256956557177,99.99,2021-02-25,84.48202341137124,-1.0327,0.2284,-0.5332,0.2341,12.1664,1.832,27.359,103599874648533
342,000000001000164008,0.0026875487111622403,349.99,2021-01-14,45.4593028024607,-2.9176,0.5326,-1.3016,0.3934,20.0796,2.9917,175.840,209509566880454
343,000000001000179477,0.007899772534322785,104.99,2021-02-17,77.24722222222222,4.5768,0.796,0.0767,0.7162,35.9827,6.0071,34.710,44439782548607
344,000000001000180508,0.010477911647505696,179.99,2021-02-25,60.34625090206486,-2.8332,0.5066,-1.9119,0.3017,10.3151,2.3411,100.810,84752201688373
345,000000001000202497,0.00416818183039914,319.99,2021-01-28,138.42857142857144,-1.286,0.3488,-2.0316,0.5374,9.8876,3.5443,202.340,54181222437883
346,000000001000008039,0.006397374460035713,429.99,2021-02-25,48.4268315018315,-1.1293,0.2224,0.4079,0.1726,20.1325,3.2463,156.889,237415504332616
347,000000001000062053,0.00751408710361501,1449.99,2021-02-25,54.951543694400826,1.2344,0.2765,0.8865,0.2197,5.4801,1.0627,833.450,153606777218477
348,000000001000103878,0.05801872763900081,31.99,2021-02-25,49.64,2.8407,0.8764,-7.1493,1.2489,27.3544,4.4761,22.570,185359936082702
349,000000001000104270,0.001268279136361362,869.99,2021-02-25,89.22299644799645,0.4625,0.0469,-0.1814,0.0731,2.6866,1.018,425.259,102792976861807
350,000000001000129706,0.006069088803530192,63.99,2021-02-15,127.46428571428572,-1.6337,0.2264,-4.0547,0.4951,24.4897,4.2646,37.979,10554422722157
351,000000001000131876,0.003907300087743456,349.99,2020-12-29,88.96122504121266,-1.4425,0.3781,-1.5941,0.3196,12.489,2.2295,192.780,182421958149958
352,000000001000171107,0.012273192296817115,199.99,2021-02-21,97.06703069657615,-5.6524,1.4147,0.8544,0.5398,39.0807,8.8832,132.449,57065806147659
353,000000001000008729,0.006442684424602205,729.99,2021-02-18,40.84184184184184,0.3039,0.0898,-0.3461,0.1014,15.355,2.2776,347.459,110658339312980
354,000000001000128954,0.005933046619845117,669.99,2021-02-25,55.1047619047619,-1.0608,0.1628,-0.8704,0.1225,7.9948,1.5462,219.289,162926904430731
355,000000001000173893,0.02289708876949398,63.99,2021-02-25,112.79132228896943,1.7406,0.4662,0.6108,0.8019,6.4877,1.5068,39.369,208230863528684
356,000000001000016027,0.01107111070110701,139.99,2021-02-25,87.55384615384615,3.0589,0.892,6.3043,1.2653,31.0578,5.7549,52.840,131717246601692
357,000000001000022053,0.003941465479521633,399.99,2021-02-25,434.74931581828133,0.4192,0.114,0.7617,0.1454,8.3569,1.3428,259.060,232999829619926
358,000000001000022074,0.0020616141635568727,949.99,2021-02-14,98.54801162889397,2.8971,0.414,0.4341,0.2484,9.2098,4.8748,511.839,37925976014021
359,000000001000040398,0.0013841258644536655,419.99,2021-02-25,33.5997442455243,-0.5136,0.1192,-0.4291,0.1611,3.6039,1.3829,236.160,261385551069648
360,000000001000080290,0.003594890386343217,184.99,2021-02-25,342.46153846153845,0.5519,0.165,-0.6231,0.4002,7.6524,2.9959,115.459,153128214620857
361,000000001000123204,0.0178369096313912,114.99,2021-02-23,120.14285714285714,1.3561,0.441,2.2014,0.4147,17.8475,2.2877,64.379,262918765436200
362,000000001000138993,0.0007574296520423601,104.99,2021-02-14,188.85714285714286,0.8292,0.0806,0.0018,0.0858,5.3431,0.816,49.579,270950929929821
363,000000001000139825,0.00580146403712297,519.99,2021-02-25,95.77777777777777,-0.3362,0.0978,0.0755,0.3222,3.4996,2.8612,273.459,146825706014319
364,000000001000170823,0.0110832092464087,379.99,2021-02-25,83.3579365079365,-0.282,0.091,-0.1013,0.4526,-3.2983,3.3417,132.780,116909135145432
365,000000001000027369,0.005278089449425213,699.99,2021-02-25,141.28257575757576,-1.5719,0.2063,-1.4554,0.2214,11.09,1.6701,294.459,211499937091945
366,000000001000087583,0.017136836633278946,199.99,2021-02-15,32.51519274376417,-0.9484,0.1905,0.4613,0.0957,9.4184,2.0739,120.160,191583886188344
367,000000001000129379,0.05434120258137796,94.99,2021-02-17,67.47575757575758,-2.3722,0.621,-1.0629,0.5659,13.6112,3.6588,124.599,265399766737684
368,000000001000176644,0.005760003278087247,349.99,2021-02-19,147.93778801843317,-1.4949,0.2335,-0.1319,0.381,25.7346,4.2729,133.180,256252889205395
369,000000001000182117,0.03468308092485549,79.99,2021-02-25,49.42857142857143,1.1272,0.1623,-0.4691,0.2066,4.6656,2.1179,55.880,3346253103357
370,000000001000195501,0.0038635737030114884,569.99,2021-02-15,250.23809523809527,2.101,0.6929,3.1986,0.8905,25.9297,5.14,328.600,276558690705279
371,000000001000030977,0.0006919258406264394,429.99,2021-02-25,44.529900332225914,-0.423,0.0991,-0.5708,0.1155,1.8983,1.7984,250.630,255913939442527
372,000000001000050844,0.00669561969010401,369.99,2021-02-25,74.77727272727273,1.4363,0.2898,0.4412,0.3169,11.4745,3.6478,160.630,133042799683279
373,000000001000053478,0.003538551795616454,849.99,2021-02-08,100.04880952380954,0.3311,0.0892,0.3948,0.2753,-2.9633,3.8559,498.230,85813022574459
374,000000001000069915,0.020259886660623404,129.99,2020-09-03,92.2222363584434,-2.0031,0.2446,-3.3554,0.3541,14.4451,1.4949,85.579,272978447391262
375,000000001000086541,0.006402385104322435,379.99,2021-02-20,117.64021164021163,0.7561,0.2227,-0.4104,0.119,12.3162,1.5659,163.150,197049000930149
376,000000001000086551,0.006679114863575654,319.99,2021-02-07,137.92105263157896,0.5603,0.1323,-0.617,0.1833,11.7419,2.1287,160.310,95162581235824
377,000000001000119358,0.005361440486303368,1399.99,2020-11-30,34.572208798952985,0.8084,0.2634,1.4068,0.2798,7.2006,1.4104,799.740,29447947752829
378,000000001000123390,0.020503405343440636,139.99,2021-02-18,232.62857142857143,2.5848,0.6201,-0.1662,0.5988,37.5358,5.1021,52.750,195454374096296
379,000000001000208500,0.005542447349537666,299.99,2021-02-25,27.20420501973297,-0.7423,0.2189,-0.0814,0.2982,5.5761,2.1857,134.740,274597394548756
380,000000001000007407,0.006160328651693668,289.99,2021-02-25,99.45714285714286,-0.3607,0.099,-0.3551,0.1533,5.2676,1.1631,124.420,265127476885555
381,000000001000119632,0.007779103837430226,299.99,2021-02-25,78.27210884353742,-0.6625,0.2144,-2.0661,0.2368,12.4577,2.0672,198.690,262837910242600
382,000000001000124049,1e-06,139.99,2021-02-25,74.80357142857143,6.2644,0.864,7.9464,1.3911,42.6444,8.2442,62.789,111967806359803
383,000000001000163973,0.004183556738159892,569.99,2021-02-08,143.45346008454098,-2.6675,0.7797,-2.3494,0.5573,20.7195,7.1473,357.720,5944804569421
384,000000001000166551,0.005498418403097916,449.99,2021-02-25,29.92857142857143,0.5393,0.1109,-0.1178,0.1711,4.0684,1.4767,256.949,53024312924989
385,000000001000007433,0.010754088452725475,99.99,2021-02-25,77.34448160535118,-3.5394,0.7504,1.9583,0.5415,40.5353,5.5014,42.890,186084745019701
386,000000001000016018,0.015836571292087005,129.99,2021-01-11,650.0238095238095,-2.7027,0.7628,-2.7134,0.8228,69.2296,9.2266,51.829,246533814289904
387,000000001000027397,0.004447264528434933,349.99,2021-02-20,114.81399482220276,-0.637,0.1095,0.5909,0.1741,8.2836,1.2574,157.539,42006612731974
388,000000001000052304,0.0064163969526864475,124.99,2021-02-25,113.36363636363636,-1.6036,0.3621,-0.8693,0.228,9.9545,2.0338,52.859,228979325541945
389,000000001000080033,0.02939162715990871,57.99,2021-02-20,120.2651515151515,-5.7477,1.6665,0.0675,0.3002,25.9391,7.0484,33.240,172983785370020
390,000000001000085421,0.001970626801135432,729.99,2020-12-19,124.27737501695835,0.9614,0.1669,-0.0136,0.1142,5.6726,3.4157,451.970,88255177488575
391,000000001000119387,0.004309771605667401,169.99,2021-02-25,78.47965015646176,-0.6885,0.1591,0.008,0.1025,7.441,1.5088,83.819,228542955227605
392,000000001000123173,0.007363506323625063,289.99,2021-02-25,56.25714285714285,-1.3856,0.1314,-1.1595,0.101,14.4299,1.5697,167.530,236011029206447
393,000000001000136050,0.003959272367401504,399.99,2021-02-20,43.40634264725174,-1.5894,0.2189,-1.2079,0.2252,11.2596,1.774,265.690,119972597257582
394,000000001000168568,0.004732610074639222,629.99,2021-02-08,72.52857142857142,0.8806,0.2005,1.7584,0.1771,10.7579,2.0824,232.940,186039816195927
395,000000001000173792,0.005279205742962564,269.99,2020-12-31,130.28371428571427,0.6678,0.1164,0.8058,0.2348,4.3225,1.7507,188.840,39598805417307
396,000000001000006093,0.014819244964112062,84.99,2021-02-22,200.88372093023256,2.4157,0.4112,1.4969,0.5475,26.1733,4.2172,40.049,124649577165259
397,000000001000050935,0.003965283675081065,369.99,2021-02-22,50.406140350877195,-0.8045,0.1906,-0.5557,0.1163,5.856,1.4669,142.270,92467512062690
398,000000001000119744,0.007767910748118183,319.99,2021-02-20,108.74404761904762,4.7088,0.9467,0.4411,0.1916,16.4247,2.9454,189.979,97669030207761
399,000000001000128743,0.01392683204875185,149.99,2021-02-15,34.43720430107527,5.769,0.4102,2.5323,0.7028,20.2597,3.4222,92.599,33941675236958
400,000000001000180078,0.00222162763577581,769.99,2021-02-25,53.69561747292047,0.4263,0.1197,-0.1659,0.1746,4.0727,4.3027,450.019,61725677544357
401,000000001000005221,0.021683704362458926,229.99,2021-02-25,23.55681840588673,-2.3355,0.5394,-1.9505,0.5725,18.0217,3.2434,132.430,217412946975163
402,000000001000005729,0.008129350804479265,99.99,2021-02-15,60.47789987789988,1.0719,0.3402,0.1228,0.3014,15.0121,3.3221,40.840,43690124958978
403,000000001000008800,0.005756212088869513,369.99,2021-02-25,76.07727272727273,0.3064,0.0678,0.2123,0.1921,0.4083,2.1687,148.530,123013376650500
404,000000001000024948,0.01613979846285738,199.99,2020-11-02,33.44444444444444,2.8687,0.4242,0.6412,0.4707,10.2345,2.9209,111.650,186968422450697
405,000000001000054424,0.008626471252372307,239.99,2021-02-25,58.484386923421404,4.5487,0.456,2.3539,0.4756,16.7429,4.3186,147.020,258899569647180
406,000000001000117171,0.0059181597633136095,104.99,2021-01-16,84.5,-3.4255,0.6949,-1.5309,0.2362,18.0736,3.6399,33.939,258328169839604
407,000000001000123456,0.011800410029498524,214.99,2021-01-10,71.36842105263158,2.0094,0.2454,0.5929,0.1537,10.0599,1.3908,94.769,65523888793431
408,000000001000126876,0.0017221703958691912,669.99,2021-01-25,88.86666666666667,-4.4662,0.8421,-0.801,0.1869,16.935,2.9633,294.690,138023842661400
409,000000001000149111,0.014237175107343014,139.99,2020-12-12,51.16964285714286,1.4582,0.139,-0.8565,0.1571,9.1711,0.9203,87.599,91934562403356
410,000000001000151794,0.00909190909090909,229.99,2021-02-18,141.42857142857142,0.7498,0.1296,1.4051,0.3288,13.1178,2.7773,151.319,123932669658816
411,000000001000153433,0.0038455395873537926,569.99,2021-02-07,97.50416666666668,-0.9053,0.1631,-1.1777,0.2199,9.3052,1.6279,178.759,152664663013048
412,000000001000170702,0.0067842916815423066,214.99,2021-02-25,65.13953488372093,-1.0461,0.2444,-0.9099,0.3475,9.1126,1.5525,75.450,77413333651120
413,000000001000177734,0.006564245823389022,279.99,2021-02-22,209.5,-0.762,0.1372,0.181,0.1666,9.8727,1.692,185.720,244557555544119
414,000000001000008531,0.014656849254121957,159.99,2021-02-25,93.1951219512195,2.9543,0.2564,0.5776,0.2183,19.6413,1.5398,33.570,277771169659235
415,000000001000012679,0.008412163225488899,129.99,2020-12-31,65.26696819707571,-0.814,0.1162,-0.6853,0.1211,14.2119,2.1135,48.979,144334511572898
416,000000001000178022,0.00486960564198308,249.99,2020-11-20,42.78903862478778,-1.2378,0.2158,0.4041,0.0774,7.9956,1.2163,83.219,56295979893749
417,000000001000178568,0.0038316652903543197,379.99,2021-01-22,284.9642857142857,-1.573,0.4132,-0.4964,0.1599,9.6859,2.4225,132.930,138728927884578
418,000000001000183574,0.003201858919754226,299.99,2021-02-18,155.28417207792208,2.0262,0.2461,0.9564,0.1282,9.3459,1.1008,195.169,124061688300692
419,000000001000008038,0.005438196632535145,399.99,2021-02-25,134.33687363834423,0.4946,0.1079,-0.1675,0.1331,11.3647,2.1854,151.139,54367664865911
420,000000001000015550,0.0017828526281493558,249.99,2021-02-25,190.29807194616978,-1.1356,0.1137,-0.8725,0.1028,8.5971,1.3261,135.560,224379213048008
421,000000001000022575,0.0871151126137485,109.99,2021-02-25,37.30357142857142,-17.9039,3.2648,-2.282,1.9162,72.9373,12.1054,60.899,131991043960473
422,000000001000053411,0.0026051980010978085,199.99,2021-02-25,92.20622648955982,-2.3087,0.2868,-0.1906,0.2955,17.0684,3.2601,114.220,168859665868424
423,000000001000076499,0.00039311004291257785,349.99,2021-02-25,334.8282704547197,0.5024,0.1143,0.1869,0.1169,8.0006,3.4817,182.539,252731532630079
424,000000001000121186,0.019608843137254903,72.99,2021-02-22,51.0,1.4196,0.2342,-0.2582,0.1638,11.8206,1.7128,43.210,175898350840501
425,000000001000128456,0.0019167088122605362,429.99,2021-02-08,65.25,1.1742,0.1778,0.6791,0.1589,8.3261,1.8308,192.160,224613704038338
426,000000001000129700,0.0231345436382755,94.99,2021-02-25,43.22727272727273,-0.78,0.2183,0.4097,0.1876,15.9792,2.5677,57.820,229489756010420
427,000000001000133158,0.004519918953584465,379.99,2021-01-18,32.99259326532054,1.629,0.1855,0.0376,0.3761,9.4237,3.7482,225.800,257829602246088
428,000000001000177736,0.0045371718449118735,449.99,2021-02-23,151.68866213151927,1.0446,0.1655,0.0578,0.1619,9.6054,1.7985,271.709,127923727173915
429,000000001000178563,0.0022249564001408347,379.99,2021-02-15,262.94246031746036,1.6611,0.2899,-1.344,0.401,23.7953,2.9998,113.099,41838833317293
430,000000001000199675,1e-06,819.99,2021-02-17,28.205357142857142,-0.7298,0.104,0.0076,0.2131,15.5203,4.6346,471.819,278121412263999
431,000000001000208313,0.010685619648698168,419.99,2021-02-08,42.80844155844156,0.3716,0.0786,0.271,0.1023,11.3506,3.7522,236.210,143999523146065
432,000000001000012548,0.014929971043638487,349.99,2021-02-25,48.719929429958505,2.9817,0.6522,1.9287,0.4613,8.2055,1.6633,188.660,214824492607522
433,000000001000015786,0.004865264254088732,319.99,2021-01-26,46.48148148148148,0.7537,0.1755,0.544,0.1813,3.1664,2.1699,221.270,154945311109947
434,000000001000021855,0.007243384605164714,134.99,2021-01-29,130.55687830687827,0.8935,0.2004,3.1832,0.3703,23.5006,2.7198,90.099,177867612436569
435,000000001000024939,0.024214075060532688,104.99,2020-12-25,30.036363636363635,-3.2823,0.5355,-2.5593,0.5427,12.593,3.7768,58.399,120900996104832
436,000000001000073165,0.003871967741935484,619.99,2021-02-19,96.875,1.4441,0.3137,-0.3328,0.272,9.5162,4.1071,347.899,239473643969762
437,000000001000079873,0.0019927414569189212,719.99,2021-01-15,110.4289800995025,-0.2833,0.0489,-0.4196,0.0972,2.7345,1.5516,417.769,266014788962207
438,000000001000117316,0.00107071777657821,189.99,2021-02-25,133.66896906972335,0.7723,0.1091,1.5407,0.2054,11.404,1.3328,107.470,179726595227046
439,000000001000121915,0.002162743327129628,249.99,2021-02-11,79.60418755221387,0.6985,0.1973,0.7127,0.1965,7.8557,1.4984,117.480,205005268225614
440,000000001000126205,0.009287713412320465,214.99,2021-01-30,93.72777777777779,3.3293,0.2573,0.5021,0.1874,19.2542,3.2591,98.219,92777316620627
441,000000001000127099,0.0032953932634844324,349.99,2021-02-25,53.1794252044252,1.8635,0.2155,1.2663,0.097,15.9101,1.7808,163.740,204027846428419
442,000000001000150715,0.004331274070056519,399.99,2021-02-21,52.785106582581,-3.013,0.5502,1.5975,0.1992,25.1374,3.6751,189.880,280167192314378
443,000000001000064524,0.0027455912218171375,299.99,2021-02-23,97.7161616161616,-0.8912,0.2153,0.3152,0.1432,8.8942,2.0611,114.080,90048139260908
444,000000001000076819,0.008150206285806313,369.99,2021-01-17,24.918290043290046,1.6963,0.4308,1.4434,0.4781,11.4826,3.7907,216.440,275091321055588
445,000000001000080363,0.0022824023057404423,469.99,2021-02-25,246.22067310774014,1.0309,0.2152,0.2904,0.1478,9.0939,5.0276,275.880,281165380540758
446,000000001000096796,0.004093915969529403,319.99,2021-02-19,131.0551948051948,0.7456,0.1839,-0.8193,0.2557,11.0212,1.7439,199.680,83254164557488
447,000000001000125821,0.0011678611435239207,569.99,2021-02-22,45.10714285714286,1.5893,0.1979,1.5441,0.1999,35.7464,4.0496,231.910,64775708529141
448,000000001000135792,0.014474684210526315,269.99,2021-01-31,58.46153846153846,-1.3834,0.223,-1.2784,0.9417,5.2723,3.1165,164.259,40834968627119
449,000000001000154383,0.005192924241126021,169.99,2021-02-25,53.56784394979882,2.5603,0.168,-1.8185,0.2086,10.0081,1.9318,82.980,190012131450742
450,000000001000182183,0.06024196385542169,67.99,2021-02-22,22.636363636363637,3.8364,0.8577,4.4175,0.9795,29.6039,4.6229,46.640,18804571705221
451,000000001000016041,0.010219482009847115,264.99,2021-02-03,89.28482142857142,1.3601,0.1981,0.1026,0.1641,15.353,2.3409,165.319,74090974976292
452,000000001000118463,0.006928904098964135,169.99,2020-10-13,193.85185185185185,2.2779,0.2196,-2.1446,0.4268,10.1361,1.8025,37.180,6970258212725
453,000000001000127861,0.0027495704435934144,399.99,2021-02-25,120.35064935064935,-2.3158,0.4869,-1.1384,0.3845,13.9566,2.7972,190.860,46804181544601
454,000000001000138430,0.011145351551014742,159.99,2021-02-22,90.20982142857143,-2.6005,0.4064,-2.0491,0.4343,22.199,5.2116,47.149,136462908604177
455,000000001000153429,0.006701167504187605,279.99,2021-01-15,74.625,-1.7279,0.2393,-4.0897,0.5785,19.727,2.4509,104.180,33007369517366
456,000000001000210851,0.00010246796487967536,549.99,2021-02-19,261.389422199767,-1.5346,0.5037,-1.351,0.4841,10.3926,3.5752,339.089,49892712188020
457,000000001000076599,0.010596728342548125,129.99,2021-02-11,83.41170085952696,-1.0351,0.2755,-1.1302,0.1878,6.96,2.2975,93.819,138492214206042
458,000000001000086534,0.00482209004675931,229.99,2021-02-25,150.2418868812347,3.5195,0.5904,1.2917,0.4486,9.4671,2.8941,110.910,100546018070703
459,000000001000113318,0.011789103386833304,619.99,2021-02-08,98.2785841609371,0.9604,0.2889,1.4196,0.3915,9.171,3.0094,339.069,115145765264271
460,000000001000123214,0.03732170554666173,129.99,2020-12-29,213.4239256678281,8.3847,1.5363,0.9287,1.3366,80.1318,13.8368,88.060,84386843204830
461,000000001000126061,0.01012210911977436,129.99,2021-02-18,124.19629426129427,3.8406,1.1107,1.08,1.12,71.3612,13.8495,46.979,117699114456879
462,000000001000007034,0.006645386475305378,519.99,2021-02-23,43.24633480554533,-2.4605,0.4735,-1.7041,0.3723,17.4079,3.1177,276.019,56514497656749
463,000000001000039123,0.0023764976056817743,449.99,2021-02-07,555.9556277056278,-1.5991,0.2349,-0.7548,0.2027,15.0461,2.883,187.430,96366059243422
464,000000001000053719,0.0035575534599910524,1199.99,2021-02-22,169.05605158730157,1.0019,0.217,0.8744,0.359,7.5212,5.1295,678.669,11014361499122
465,000000001000064337,0.007759506701052324,349.99,2021-02-16,97.62732919254658,-1.7779,0.2621,-1.7948,0.1634,9.2192,2.0131,219.120,213155150086388
466,000000001000076800,0.007166711332689375,329.99,2021-02-10,69.74320880113562,-2.0539,0.2532,-2.2758,0.2992,11.9374,1.8619,209.509,187014833052537
467,000000001000126299,0.028113449799196787,79.99,2021-02-22,33.2,1.2177,0.2555,0.227,1.2879,19.2601,3.4377,51.810,280897218701764
468,000000001000131989,0.0022336702223326992,279.99,2021-02-25,227.3417561469032,2.0477,0.4603,-0.441,0.1676,24.327,2.6773,148.220,8684066029172
469,000000001000202440,0.012979760275704036,174.99,2021-02-25,44.09104614067849,2.8369,0.6032,1.0668,0.2735,16.9651,3.3167,99.069,223359768495133
470,000000001000204351,0.0022111718574874067,229.99,2021-02-09,175.71213639301874,-0.8145,0.1317,0.5497,0.1849,13.1604,1.8542,141.289,90272218980542
471,000000001000214918,0.0029366263874208982,429.99,2021-02-21,74.87094155844156,-0.8893,0.1624,-0.0037,0.4607,7.2326,2.8713,263.889,18856760586384
472,000000001000022180,0.0012896597938144329,469.99,2021-02-06,172.44444444444446,0.478,0.1285,0.0279,0.1037,5.3675,1.5549,271.920,226274551305819
473,000000001000064658,0.006300031516895005,349.99,2020-11-27,33.27231074749171,0.4056,0.1185,-0.5906,0.3619,9.3139,2.1412,158.419,43969159489269
474,000000001000187105,1e-06,279.99,2021-02-14,80.375,-1.0171,0.1533,-1.5885,0.3188,11.5664,2.3965,139.060,72312838504222
475,000000001000205915,0.005436835632812152,299.99,2021-02-18,162.13789682539684,0.562,0.1474,0.7861,0.2172,8.5108,2.0845,176.020,139378202270203
476,000000001000005398,0.004222423321198831,1249.99,2021-02-18,35.15214073366248,-0.5502,0.1074,-0.1173,0.1812,6.0795,2.2915,552.980,64064492904649
477,000000001000006376,0.0030824320255314046,429.99,2021-02-25,52.3246855345912,0.2094,0.065,-0.4976,0.1443,7.1248,1.6466,158.090,223275889675594
478,000000001000073182,0.0030313030303030304,619.99,2021-02-11,110.0,1.0204,0.3272,0.7546,0.3192,17.1971,4.9323,342.819,204187827089283
479,000000001000116628,0.003114372790606263,529.99,2021-02-04,61.16981792717086,2.3979,0.4906,0.5411,0.3771,23.4651,4.2778,201.840,161747833270795
480,000000001000008069,0.0065842545017736195,249.99,2021-02-25,134.53869047619048,1.3262,0.2161,0.2424,0.1857,16.0499,2.7986,105.760,254452344890500
481,000000001000008501,0.03581507162814326,74.98999999,2020-07-20,231.58823529411765,-4.707,1.2349,-2.7584,1.1424,30.0006,5.8945,54.460,245940248759680
482,000000001000008532,0.011393536215473742,139.99,2021-02-25,82.94817073170731,1.4094,0.2574,2.6834,0.2594,16.3029,1.5765,64.849,231630093951941
483,000000001000021600,0.004206102349504513,279.99,2020-12-08,86.51572306643605,-1.7798,0.3076,-1.0169,0.3638,35.9418,6.1914,156.130,255733022047844
484,000000001000057521,0.006644074501995231,224.99,2020-09-29,43.07592592592593,-2.3845,0.3843,-2.1581,0.2368,15.1998,3.4091,113.489,98152154628694
485,000000001000071140,0.003624188405797101,1699.99,2021-02-01,21.137566137566136,1.243,0.3961,1.4109,0.3915,11.5325,4.1946,978.630,211309998188627
486,000000001000123499,0.0031824108953255412,749.99,2021-02-20,27.68846153846154,-1.4149,0.1214,-0.2902,0.297,12.3841,2.8639,248.759,3353486819316
487,000000001000126195,0.010119863127274099,369.99,2020-10-05,46.3220686123912,-1.8667,0.2804,-1.0626,0.374,4.8825,3.5259,189.039,58373072378625
488,000000001000133282,0.01670050692514134,119.99,2021-01-14,85.31410256410257,1.9478,0.3839,1.9636,0.4335,12.9355,4.0732,95.730,68840047325230
489,000000001000176718,0.013239034337091553,139.99,2021-02-17,150.02941176470588,4.2616,0.6692,-0.1531,0.7202,54.5605,7.9679,43.329,82739463347853
490,000000001000209128,0.017677400600261964,149.99,2021-02-25,88.35583398083399,-0.7854,0.1468,-1.2467,0.2678,19.5644,9.7459,82.290,119820495391947
491,000000001000123697,0.006229156314861517,199.99,2021-02-25,132.12452107279694,2.2602,0.443,-0.6801,0.1179,24.2842,2.8704,83.900,58637775259389
492,000000001000153425,0.0017868275277896054,929.99,2021-02-21,96.03472222222223,-0.6111,0.1478,2.1398,0.6242,16.4419,3.8182,331.910,84145848804363
493,000000001000171335,0.0021751822444157076,1099.99,2021-02-25,100.56590946090948,0.5377,0.1409,0.3801,0.1395,14.7188,1.9927,531.909,125404720793300
494,000000001000183891,0.0015933566878980892,429.99,2021-01-01,188.4,1.3643,0.253,-0.0801,0.382,18.0248,3.4769,145.690,255550243710339
495,000000001000007435,0.008145231620023738,104.99,2021-02-02,381.93772893772893,10.1269,0.787,3.1107,0.6782,62.5163,6.8063,42.350,11661834942388
496,000000001000008072,0.010167901506281132,159.99,2021-02-05,248.03947368421052,1.3783,0.2341,0.184,0.2087,18.8609,2.6655,46.509,171290798608593
497,000000001000022051,0.00326251167874943,449.99,2021-01-24,107.04412909186729,0.4437,0.0978,0.8077,0.125,8.7563,1.4448,199.650,25369055988133
498,000000001000114899,0.010410976550728444,469.99,2021-02-25,53.64682539682539,0.7864,0.113,0.2912,0.1114,8.6364,1.473,172.599,173357454324395
499,000000001000123494,0.006373892182393213,349.99,2020-11-23,56.32218226218225,2.4529,0.3185,2.3218,0.3513,11.1986,3.8324,150.020,81483907372105
500,000000001000008204,0.0063287221665661265,249.99,2021-02-25,286.65668202764977,1.1206,0.3655,-2.0397,0.7958,25.7028,5.6256,107.840,66638276848471
501,000000001000008849,0.009335838166482327,749.99,2021-02-25,109.44179894179895,-1.2037,0.1415,-0.8975,0.1237,4.7274,4.027,295.610,190298623725928
502,000000001000050849,0.003505071771956215,214.99,2021-02-25,170.30612244897958,-2.0493,0.3741,-2.5751,0.3912,24.2951,5.255,75.180,28206605692982
503,000000001000057599,0.005338969955739888,279.99,2021-02-11,155.8802721088435,-2.6915,0.8747,-1.6152,0.4952,13.1909,3.8893,188.030,107181211609098
504,000000001000063626,0.007317367842683632,269.99,2021-02-25,56.81746031746032,-0.8725,0.1652,0.8748,0.1695,12.9931,1.8789,103.819,26634207273250
505,000000001000118155,0.02227446109001764,124.99,2021-02-25,43.87662337662338,1.6632,0.2941,1.6812,0.3488,16.0827,3.6012,69.519,192626170978789
506,000000001000123291,0.011924100996204993,249.99,2020-12-31,31.555944055944053,1.2787,0.3229,4.163,0.7427,9.7913,1.785,99.329,268772096647263
507,000000001000126041,0.005077725953450378,499.99,2020-12-31,446.22791208791205,-0.7774,0.1539,-1.4474,0.1919,12.2293,2.5284,257.600,61069857099955
508,000000001000127964,0.004459526387286998,379.99,2021-02-25,73.01073170731708,-1.1118,0.2357,-1.3996,0.2555,24.8717,4.1643,163.759,110730616868341
509,000000001000139818,0.006036195995425664,199.99,2021-02-18,48.39619707906472,1.3077,0.3406,1.2653,0.3036,8.2653,2.0365,102.580,58406720953792
510,000000001000143707,0.0033747612405243947,899.99,2021-02-19,54.11650386650387,-1.0662,0.2181,-0.4112,0.1683,10.5236,3.3211,520.860,2773407352721
511,000000001000202489,0.005567396049132409,329.99,2021-01-14,218.35714285714283,1.1646,0.216,0.7261,0.2714,15.9541,2.6785,211.849,173854412004402
512,000000001000008807,0.0014217258130244524,529.99,2021-02-25,305.75892857142856,0.9664,0.1012,0.0905,0.0989,7.3763,1.9367,215.960,106575019702418
513,000000001000026048,0.02857242857142857,99.99,2021-02-25,45.5,0.9132,0.2598,1.4797,0.4747,12.6468,2.207,59.770,15561296169109
514,000000001000037846,0.0036538014153968106,139.99,2021-02-09,25.61269841269841,-3.1431,0.6373,-2.4092,0.6528,13.7919,4.6601,80.959,265222387595124
515,000000001000064336,0.012501,184.99,2021-02-11,70.0,2.0415,0.2776,0.5135,0.1334,10.4383,1.0677,114.599,79318768156379
516,000000001000092055,0.006298851321313905,274.99,2020-12-27,93.08045977011494,-2.0044,0.2619,-1.8421,0.2723,14.8212,2.1638,157.389,151065114844954
517,000000001000125852,0.008434734939759036,289.99,2021-02-19,83.0,-1.0614,0.3102,0.3757,0.2911,8.4366,2.3086,95.939,45811652269241
518,000000001000176198,0.008613266239529455,109.99,2021-01-25,95.30365037261589,6.9494,0.8783,12.346,1.4541,32.7758,3.7015,73.909,2751905588963
519,000000001000178468,0.042404911106092145,129.99,2020-12-25,194.3139880952381,6.5423,1.7163,13.3277,3.1035,99.7217,17.0443,87.829,246009299751837
